Typ,Time,Temp,lon,lat,altitude
Bicycle,26.06.2019 2:42,19.37,7.461908,46.99065,556
Bicycle,26.06.2019 2:42,19.37,7.461911,46.99065,556
Bicycle,26.06.2019 2:42,19.37,7.461918,46.99066,556
Bicycle,26.06.2019 2:43,19.36,7.462316,46.99076,555
Bicycle,26.06.2019 2:43,19.24,7.462798,46.9909,556
Bicycle,26.06.2019 2:43,19.12,7.463273,46.99105,556
Bicycle,26.06.2019 2:43,19.1,7.463788,46.99121,555
Bicycle,26.06.2019 2:43,19.08,7.464251,46.99135,555
Bicycle,26.06.2019 2:43,19.04,7.46479,46.99152,555
Bicycle,26.06.2019 2:44,18.96,7.465283,46.99164,554
Bicycle,26.06.2019 2:44,18.86,7.465468,46.99131,555
Bicycle,26.06.2019 2:44,18.84,7.465629,46.99095,556
Bicycle,26.06.2019 2:44,18.89,7.465751,46.99059,557
Bicycle,26.06.2019 2:44,18.9,7.465773,46.99034,559
Bicycle,26.06.2019 2:44,18.9,7.465726,46.99023,561
Bicycle,26.06.2019 2:45,18.9,7.465691,46.9902,561
Bicycle,26.06.2019 2:45,18.9,7.465691,46.9902,560
Bicycle,26.06.2019 2:45,18.9,7.465671,46.99019,560
Bicycle,26.06.2019 2:45,18.9,7.465148,46.99008,560
Bicycle,26.06.2019 2:45,18.9,7.464528,46.98987,560
Bicycle,26.06.2019 2:45,18.94,7.463923,46.98965,560
Bicycle,26.06.2019 2:46,18.97,7.463393,46.98946,560
Bicycle,26.06.2019 2:46,19.03,7.462894,46.98927,560
Bicycle,26.06.2019 2:46,19.09,7.462883,46.98909,561
Bicycle,26.06.2019 2:46,19.14,7.46284,46.98877,560
Bicycle,26.06.2019 2:46,19.21,7.462973,46.98834,559
Bicycle,26.06.2019 2:46,19.29,7.46302,46.98837,563
Bicycle,26.06.2019 2:47,19.33,7.462905,46.98853,568
Bicycle,26.06.2019 2:47,19.37,7.462818,46.98877,570
Bicycle,26.06.2019 2:47,19.38,7.462458,46.98874,565
Bicycle,26.06.2019 2:47,19.44,7.462081,46.98862,562
Bicycle,26.06.2019 2:47,19.44,7.461528,46.98841,558
Bicycle,26.06.2019 2:47,19.35,7.461673,46.98784,555
Bicycle,26.06.2019 2:48,19.12,7.461965,46.98727,554
Bicycle,26.06.2019 2:48,19.11,7.462236,46.98673,554
Bicycle,26.06.2019 2:48,19.03,7.462439,46.9863,555
Bicycle,26.06.2019 2:48,18.97,7.462533,46.98593,555
Bicycle,26.06.2019 2:48,19.02,7.462333,46.9855,552
Bicycle,26.06.2019 2:48,18.95,7.462018,46.98495,549
Bicycle,26.06.2019 2:49,18.84,7.461698,46.98436,548
Bicycle,26.06.2019 2:49,18.72,7.46146,46.98386,548
Bicycle,26.06.2019 2:49,18.7,7.461496,46.98337,547
Bicycle,26.06.2019 2:49,18.74,7.461304,46.98283,544
Bicycle,26.06.2019 2:49,18.7,7.460791,46.98251,540
Bicycle,26.06.2019 2:49,18.75,7.459901,46.9823,538
Bicycle,26.06.2019 2:50,18.67,7.459116,46.98242,537
Bicycle,26.06.2019 2:50,18.57,7.458406,46.98253,536
Bicycle,26.06.2019 2:50,18.66,7.457795,46.98281,534
Bicycle,26.06.2019 2:50,18.74,7.457279,46.98275,530
Bicycle,26.06.2019 2:50,18.74,7.457013,46.9828,530
Bicycle,26.06.2019 2:50,18.77,7.456763,46.98267,530
Bicycle,26.06.2019 2:51,18.82,7.456666,46.98238,533
Bicycle,26.06.2019 2:51,18.84,7.456713,46.9818,531
Bicycle,26.06.2019 2:51,18.84,7.456761,46.98123,529
Bicycle,26.06.2019 2:51,18.9,7.45678,46.98067,530
Bicycle,26.06.2019 2:51,18.95,7.456753,46.98042,532
Bicycle,26.06.2019 2:51,18.97,7.456595,46.98046,535
Bicycle,26.06.2019 2:52,18.97,7.456513,46.98051,541
Bicycle,26.06.2019 2:52,18.97,7.45658,46.98,544
Bicycle,26.06.2019 2:52,18.95,7.456901,46.97914,543
Bicycle,26.06.2019 2:52,18.9,7.456906,46.97857,545
Bicycle,26.06.2019 2:52,18.85,7.456806,46.97797,545
Bicycle,26.06.2019 2:52,18.84,7.456708,46.9773,546
Bicycle,26.06.2019 2:53,18.84,7.456573,46.97669,545
Bicycle,26.06.2019 2:53,18.88,7.456406,46.97624,545
Bicycle,26.06.2019 2:53,18.9,7.456183,46.97587,546
Bicycle,26.06.2019 2:53,18.9,7.45586,46.97534,544
Bicycle,26.06.2019 2:53,18.9,7.455486,46.97508,543
Bicycle,26.06.2019 2:53,18.9,7.455075,46.97488,542
Bicycle,26.06.2019 2:54,18.9,7.454709,46.97471,543
Bicycle,26.06.2019 2:54,18.9,7.454309,46.97455,544
Bicycle,26.06.2019 2:54,18.9,7.453923,46.97436,545
Bicycle,26.06.2019 2:54,18.91,7.453523,46.97421,544
Bicycle,26.06.2019 2:54,18.97,7.453168,46.97405,544
Bicycle,26.06.2019 2:54,18.97,7.452928,46.974,544
Bicycle,26.06.2019 2:55,18.97,7.452474,46.97388,544
Bicycle,26.06.2019 2:55,18.98,7.452084,46.97369,545
Bicycle,26.06.2019 2:55,19.04,7.451669,46.97352,547
Bicycle,26.06.2019 2:55,19.04,7.451151,46.97334,544
Bicycle,26.06.2019 2:55,19.09,7.450839,46.97315,543
Bicycle,26.06.2019 2:55,19.15,7.450374,46.97292,543
Bicycle,26.06.2019 2:56,19.17,7.449874,46.9727,543
Bicycle,26.06.2019 2:56,19.21,7.449364,46.97249,541
Bicycle,26.06.2019 2:56,19.24,7.448833,46.97228,540
Bicycle,26.06.2019 2:56,19.24,7.448296,46.97205,540
Bicycle,26.06.2019 2:56,19.24,7.447748,46.97183,540
Bicycle,26.06.2019 2:56,19.28,7.447198,46.97162,540
Bicycle,26.06.2019 2:57,19.24,7.446678,46.97136,540
Bicycle,26.06.2019 2:57,19.24,7.446239,46.97104,541
Bicycle,26.06.2019 2:57,19.26,7.445846,46.97072,542
Bicycle,26.06.2019 2:57,19.28,7.445486,46.97037,544
Bicycle,26.06.2019 2:57,19.3,7.445116,46.96997,544
Bicycle,26.06.2019 2:57,19.3,7.444736,46.96957,544
Bicycle,26.06.2019 2:58,19.33,7.444383,46.96919,545
Bicycle,26.06.2019 2:58,19.37,7.444078,46.96879,543
Bicycle,26.06.2019 2:58,19.37,7.443871,46.96833,544
Bicycle,26.06.2019 2:58,19.37,7.443708,46.96783,542
Bicycle,26.06.2019 2:58,19.37,7.443664,46.96738,542
Bicycle,26.06.2019 2:58,19.37,7.443595,46.96691,542
Bicycle,26.06.2019 2:59,19.37,7.443463,46.96648,541
Bicycle,26.06.2019 2:59,19.37,7.443321,46.96607,541
Bicycle,26.06.2019 2:59,19.33,7.443158,46.96565,540
Bicycle,26.06.2019 2:59,19.27,7.442993,46.96521,538
Bicycle,26.06.2019 2:59,19.24,7.442814,46.96477,538
Bicycle,26.06.2019 2:59,19.3,7.442581,46.96434,539
Logger,2019-06-27 02:00:00,22.333,7.42253,46.95292,553.8
Logger,2019-06-27 02:10:00,22.333,7.42253,46.95292,553.8
Logger,2019-06-27 02:20:00,22.142,7.42253,46.95292,553.8
Logger,2019-06-27 02:30:00,22.333,7.42253,46.95292,553.8
Logger,2019-06-27 02:40:00,22.333,7.42253,46.95292,553.8
Logger,2019-06-27 02:50:00,22.333,7.42253,46.95292,553.8
Logger,2019-06-27 02:00:00,23.004,7.40633,46.94333,555.5
Logger,2019-06-27 02:10:00,23.004,7.40633,46.94333,555.5
Logger,2019-06-27 02:20:00,22.908,7.40633,46.94333,555.5
Logger,2019-06-27 02:30:00,22.525,7.40633,46.94333,555.5
Logger,2019-06-27 02:40:00,22.238,7.40633,46.94333,555.5
Logger,2019-06-27 02:50:00,22.333,7.40633,46.94333,555.5
Logger,2019-06-27 02:00:00,25.513,7.44925,46.94851,536.6
Logger,2019-06-27 02:10:00,25.416,7.44925,46.94851,536.6
Logger,2019-06-27 02:20:00,25.125,7.44925,46.94851,536.6
Logger,2019-06-27 02:30:00,24.931,7.44925,46.94851,536.6
Logger,2019-06-27 02:40:00,24.738,7.44925,46.94851,536.6
Logger,2019-06-27 02:50:00,24.738,7.44925,46.94851,536.6
Logger,2019-06-27 02:00:00,20.329,7.38733,46.98041,590.2
Logger,2019-06-27 02:10:00,20.71,7.38733,46.98041,590.2
Logger,2019-06-27 02:20:00,20.138,7.38733,46.98041,590.2
Logger,2019-06-27 02:30:00,20.138,7.38733,46.98041,590.2
Logger,2019-06-27 02:40:00,20.519,7.38733,46.98041,590.2
Logger,2019-06-27 02:50:00,20.329,7.38733,46.98041,590.2
Logger,2019-06-27 02:00:00,20.996,7.38371,46.9402,561.9
Logger,2019-06-27 02:10:00,20.805,7.38371,46.9402,561.9
Logger,2019-06-27 02:20:00,20.71,7.38371,46.9402,561.9
Logger,2019-06-27 02:30:00,20.519,7.38371,46.9402,561.9
Logger,2019-06-27 02:40:00,20.329,7.38371,46.9402,561.9
Logger,2019-06-27 02:50:00,20.234,7.38371,46.9402,561.9
Logger,2019-06-27 02:00:00,23.773,7.46248,46.968,550.5
Logger,2019-06-27 02:10:00,23.388,7.46248,46.968,550.5
Logger,2019-06-27 02:20:00,23.292,7.46248,46.968,550.5
Logger,2019-06-27 02:30:00,23.004,7.46248,46.968,550.5
Logger,2019-06-27 02:40:00,23.1,7.46248,46.968,550.5
Logger,2019-06-27 02:50:00,23.1,7.46248,46.968,550.5
Logger,2019-06-27 02:00:00,20.901,7.42015,46.95029,552.4
Logger,2019-06-27 02:10:00,20.805,7.42015,46.95029,552.4
Logger,2019-06-27 02:20:00,20.71,7.42015,46.95029,552.4
Logger,2019-06-27 02:30:00,20.615,7.42015,46.95029,552.4
Logger,2019-06-27 02:40:00,20.424,7.42015,46.95029,552.4
Logger,2019-06-27 02:50:00,20.329,7.42015,46.95029,552.4
Logger,2019-06-27 02:00:00,23.484,7.4354,46.95791,558.6
Logger,2019-06-27 02:10:00,23.388,7.4354,46.95791,558.6
Logger,2019-06-27 02:20:00,23.196,7.4354,46.95791,558.6
Logger,2019-06-27 02:30:00,23.004,7.4354,46.95791,558.6
Logger,2019-06-27 02:40:00,22.908,7.4354,46.95791,558.6
Logger,2019-06-27 02:50:00,22.812,7.4354,46.95791,558.6
Logger,2019-06-27 02:00:00,21.473,7.43982,46.96249,562.8
Logger,2019-06-27 02:10:00,21.378,7.43982,46.96249,562.8
Logger,2019-06-27 02:20:00,21.569,7.43982,46.96249,562.8
Logger,2019-06-27 02:30:00,21.473,7.43982,46.96249,562.8
Logger,2019-06-27 02:40:00,21.569,7.43982,46.96249,562.8
Logger,2019-06-27 02:50:00,21.091,7.43982,46.96249,562.8
Logger,2019-06-27 02:00:00,22.908,7.47194,46.94701,564
Logger,2019-06-27 02:10:00,22.908,7.47194,46.94701,564
Logger,2019-06-27 02:20:00,22.812,7.47194,46.94701,564
Logger,2019-06-27 02:30:00,22.621,7.47194,46.94701,564
Logger,2019-06-27 02:40:00,22.525,7.47194,46.94701,564
Logger,2019-06-27 02:50:00,22.429,7.47194,46.94701,564
Logger,2019-06-27 02:00:00,21.378,7.46442,46.94471,549.2
Logger,2019-06-27 02:10:00,21.282,7.46442,46.94471,549.2
Logger,2019-06-27 02:20:00,21.091,7.46442,46.94471,549.2
Logger,2019-06-27 02:30:00,21.282,7.46442,46.94471,549.2
Logger,2019-06-27 02:40:00,21.282,7.46442,46.94471,549.2
Logger,2019-06-27 02:50:00,21.091,7.46442,46.94471,549.2
Logger,2019-06-27 02:00:00,23.484,7.44885,46.94381,530.8
Logger,2019-06-27 02:10:00,23.677,7.44885,46.94381,530.8
Logger,2019-06-27 02:20:00,23.292,7.44885,46.94381,530.8
Logger,2019-06-27 02:30:00,23.292,7.44885,46.94381,530.8
Logger,2019-06-27 02:40:00,23.292,7.44885,46.94381,530.8
Logger,2019-06-27 02:50:00,23.004,7.44885,46.94381,530.8
Logger,2019-06-27 02:00:00,24.062,7.44415,46.9497,539.2
Logger,2019-06-27 02:10:00,23.773,7.44415,46.9497,539.2
Logger,2019-06-27 02:20:00,23.581,7.44415,46.9497,539.2
Logger,2019-06-27 02:30:00,23.388,7.44415,46.9497,539.2
Logger,2019-06-27 02:40:00,23.1,7.44415,46.9497,539.2
Logger,2019-06-27 02:50:00,23.004,7.44415,46.9497,539.2
Logger,2019-06-27 02:00:00,25.125,7.43849,46.94729,542.5
Logger,2019-06-27 02:10:00,24.931,7.43849,46.94729,542.5
Logger,2019-06-27 02:20:00,24.835,7.43849,46.94729,542.5
Logger,2019-06-27 02:30:00,24.641,7.43849,46.94729,542.5
Logger,2019-06-27 02:40:00,24.448,7.43849,46.94729,542.5
Logger,2019-06-27 02:50:00,24.351,7.43849,46.94729,542.5
Logger,2019-06-27 02:00:00,22.908,7.46019,46.95189,568.4
Logger,2019-06-27 02:10:00,22.812,7.46019,46.95189,568.4
Logger,2019-06-27 02:20:00,22.621,7.46019,46.95189,568.4
Logger,2019-06-27 02:30:00,22.333,7.46019,46.95189,568.4
Logger,2019-06-27 02:40:00,22.238,7.46019,46.95189,568.4
Logger,2019-06-27 02:50:00,22.238,7.46019,46.95189,568.4
Logger,2019-06-27 02:00:00,22.812,7.44738,46.93861,519.7
Logger,2019-06-27 02:10:00,22.717,7.44738,46.93861,519.7
Logger,2019-06-27 02:20:00,22.621,7.44738,46.93861,519.7
Logger,2019-06-27 02:30:00,22.621,7.44738,46.93861,519.7
Logger,2019-06-27 02:40:00,22.525,7.44738,46.93861,519.7
Logger,2019-06-27 02:50:00,22.333,7.44738,46.93861,519.7
Logger,2019-06-27 02:00:00,24.351,7.46992,46.95065,579.1
Logger,2019-06-27 02:10:00,23.869,7.46992,46.95065,579.1
Logger,2019-06-27 02:20:00,23.677,7.46992,46.95065,579.1
Logger,2019-06-27 02:30:00,23.773,7.46992,46.95065,579.1
Logger,2019-06-27 02:40:00,23.292,7.46992,46.95065,579.1
Logger,2019-06-27 02:50:00,23.1,7.46992,46.95065,579.1
Logger,2019-06-27 02:00:00,24.641,7.39462,46.90339,656.7
Logger,2019-06-27 02:10:00,21.473,7.39462,46.90339,656.7
Logger,2019-06-27 02:20:00,20.805,7.39462,46.90339,656.7
Logger,2019-06-27 02:30:00,20.805,7.39462,46.90339,656.7
Logger,2019-06-27 02:40:00,21.76,7.39462,46.90339,656.7
Logger,2019-06-27 02:50:00,21.855,7.39462,46.90339,656.7
Logger,2019-06-27 02:00:00,21.091,7.44213,46.9395,503.1
Logger,2019-06-27 02:10:00,20.996,7.44213,46.9395,503.1
Logger,2019-06-27 02:20:00,20.805,7.44213,46.9395,503.1
Logger,2019-06-27 02:30:00,20.71,7.44213,46.9395,503.1
Logger,2019-06-27 02:40:00,20.615,7.44213,46.9395,503.1
Logger,2019-06-27 02:50:00,20.519,7.44213,46.9395,503.1
Logger,2019-06-27 02:00:00,22.525,7.4562,46.94687,499.6
Logger,2019-06-27 02:10:00,22.429,7.4562,46.94687,499.6
Logger,2019-06-27 02:20:00,22.238,7.4562,46.94687,499.6
Logger,2019-06-27 02:30:00,22.142,7.4562,46.94687,499.6
Logger,2019-06-27 02:40:00,22.046,7.4562,46.94687,499.6
Logger,2019-06-27 02:50:00,22.046,7.4562,46.94687,499.6
Logger,2019-06-27 02:00:00,23.1,7.49872,46.95575,574.3
Logger,2019-06-27 02:10:00,22.812,7.49872,46.95575,574.3
Logger,2019-06-27 02:20:00,22.525,7.49872,46.95575,574.3
Logger,2019-06-27 02:30:00,22.525,7.49872,46.95575,574.3
Logger,2019-06-27 02:40:00,23.004,7.49872,46.95575,574.3
Logger,2019-06-27 02:50:00,23.004,7.49872,46.95575,574.3
Logger,2019-06-27 02:00:00,21.855,7.42031,46.92781,567.2
Logger,2019-06-27 02:10:00,21.664,7.42031,46.92781,567.2
Logger,2019-06-27 02:20:00,21.664,7.42031,46.92781,567.2
Logger,2019-06-27 02:30:00,21.473,7.42031,46.92781,567.2
Logger,2019-06-27 02:40:00,21.378,7.42031,46.92781,567.2
Logger,2019-06-27 02:50:00,21.282,7.42031,46.92781,567.2
Logger,2019-06-27 02:00:00,24.062,7.42567,46.94719,543.7
Logger,2019-06-27 02:10:00,24.062,7.42567,46.94719,543.7
Logger,2019-06-27 02:20:00,23.773,7.42567,46.94719,543.7
Logger,2019-06-27 02:30:00,23.773,7.42567,46.94719,543.7
Logger,2019-06-27 02:40:00,23.581,7.42567,46.94719,543.7
Logger,2019-06-27 02:50:00,23.581,7.42567,46.94719,543.7
Logger,2019-06-27 02:00:00,23.677,7.43097,46.94192,524.6
Logger,2019-06-27 02:10:00,23.581,7.43097,46.94192,524.6
Logger,2019-06-27 02:20:00,23.484,7.43097,46.94192,524.6
Logger,2019-06-27 02:30:00,23.388,7.43097,46.94192,524.6
Logger,2019-06-27 02:40:00,23.196,7.43097,46.94192,524.6
Logger,2019-06-27 02:50:00,23.1,7.43097,46.94192,524.6
Logger,2019-06-27 02:00:00,19.853,7.47124,46.94861,558.5
Logger,2019-06-27 02:10:00,20.043,7.47124,46.94861,558.5
Logger,2019-06-27 02:20:00,20.138,7.47124,46.94861,558.5
Logger,2019-06-27 02:30:00,19.758,7.47124,46.94861,558.5
Logger,2019-06-27 02:40:00,19.567,7.47124,46.94861,558.5
Logger,2019-06-27 02:50:00,19.567,7.47124,46.94861,558.5
Logger,2019-06-27 02:00:00,24.738,7.47194,46.95555,563.7
Logger,2019-06-27 02:10:00,24.545,7.47194,46.95555,563.7
Logger,2019-06-27 02:20:00,24.448,7.47194,46.95555,563.7
Logger,2019-06-27 02:30:00,24.255,7.47194,46.95555,563.7
Logger,2019-06-27 02:40:00,24.062,7.47194,46.95555,563.7
Logger,2019-06-27 02:50:00,23.773,7.47194,46.95555,563.7
Logger,2019-06-27 02:00:00,20.234,7.40995,46.92041,577.2
Logger,2019-06-27 02:10:00,20.234,7.40995,46.92041,577.2
Logger,2019-06-27 02:20:00,20.043,7.40995,46.92041,577.2
Logger,2019-06-27 02:30:00,19.948,7.40995,46.92041,577.2
Logger,2019-06-27 02:40:00,19.853,7.40995,46.92041,577.2
Logger,2019-06-27 02:50:00,19.662,7.40995,46.92041,577.2
Logger,2019-06-27 02:00:00,20.329,7.42128,46.95739,552.3
Logger,2019-06-27 02:10:00,20.138,7.42128,46.95739,552.3
Logger,2019-06-27 02:20:00,20.043,7.42128,46.95739,552.3
Logger,2019-06-27 02:30:00,20.043,7.42128,46.95739,552.3
Logger,2019-06-27 02:40:00,19.948,7.42128,46.95739,552.3
Logger,2019-06-27 02:50:00,19.853,7.42128,46.95739,552.3
Logger,2019-06-27 02:00:00,22.046,7.45656,46.93798,535.2
Logger,2019-06-27 02:10:00,21.951,7.45656,46.93798,535.2
Logger,2019-06-27 02:20:00,21.76,7.45656,46.93798,535.2
Logger,2019-06-27 02:30:00,21.569,7.45656,46.93798,535.2
Logger,2019-06-27 02:40:00,21.378,7.45656,46.93798,535.2
Logger,2019-06-27 02:50:00,21.282,7.45656,46.93798,535.2
Logger,2019-06-27 02:00:00,24.158,7.45802,46.95696,559.3
Logger,2019-06-27 02:10:00,23.869,7.45802,46.95696,559.3
Logger,2019-06-27 02:20:00,23.677,7.45802,46.95696,559.3
Logger,2019-06-27 02:30:00,23.773,7.45802,46.95696,559.3
Logger,2019-06-27 02:40:00,23.773,7.45802,46.95696,559.3
Logger,2019-06-27 02:50:00,23.484,7.45802,46.95696,559.3
Logger,2019-06-27 02:00:00,23.1,7.46887,46.94518,566.3
Logger,2019-06-27 02:10:00,23.1,7.46887,46.94518,566.3
Logger,2019-06-27 02:20:00,22.908,7.46887,46.94518,566.3
Logger,2019-06-27 02:30:00,22.717,7.46887,46.94518,566.3
Logger,2019-06-27 02:40:00,22.621,7.46887,46.94518,566.3
Logger,2019-06-27 02:50:00,22.525,7.46887,46.94518,566.3
Logger,2019-06-27 02:00:00,24.448,7.44772,46.95519,542.8
Logger,2019-06-27 02:10:00,24.351,7.44772,46.95519,542.8
Logger,2019-06-27 02:20:00,24.158,7.44772,46.95519,542.8
Logger,2019-06-27 02:30:00,23.869,7.44772,46.95519,542.8
Logger,2019-06-27 02:40:00,23.869,7.44772,46.95519,542.8
Logger,2019-06-27 02:50:00,23.869,7.44772,46.95519,542.8
Logger,2019-06-27 02:00:00,23.677,7.44514,46.95896,538.1
Logger,2019-06-27 02:10:00,23.581,7.44514,46.95896,538.1
Logger,2019-06-27 02:20:00,23.292,7.44514,46.95896,538.1
Logger,2019-06-27 02:30:00,23.292,7.44514,46.95896,538.1
Logger,2019-06-27 02:40:00,23.292,7.44514,46.95896,538.1
Logger,2019-06-27 02:50:00,23.004,7.44514,46.95896,538.1
Logger,2019-06-27 02:00:00,22.717,7.43739,46.92607,619.8
Logger,2019-06-27 02:10:00,22.621,7.43739,46.92607,619.8
Logger,2019-06-27 02:20:00,22.621,7.43739,46.92607,619.8
Logger,2019-06-27 02:30:00,22.525,7.43739,46.92607,619.8
Logger,2019-06-27 02:40:00,22.525,7.43739,46.92607,619.8
Logger,2019-06-27 02:50:00,22.429,7.43739,46.92607,619.8
Logger,2019-06-27 02:00:00,21.855,7.40134,46.9489,545.9
Logger,2019-06-27 02:10:00,21.76,7.40134,46.9489,545.9
Logger,2019-06-27 02:20:00,21.664,7.40134,46.9489,545.9
Logger,2019-06-27 02:30:00,21.378,7.40134,46.9489,545.9
Logger,2019-06-27 02:40:00,21.187,7.40134,46.9489,545.9
Logger,2019-06-27 02:50:00,20.996,7.40134,46.9489,545.9
Logger,2019-06-27 02:00:00,23.869,7.45193,46.94858,533.1
Logger,2019-06-27 02:10:00,23.581,7.45193,46.94858,533.1
Logger,2019-06-27 02:20:00,23.388,7.45193,46.94858,533.1
Logger,2019-06-27 02:30:00,23.484,7.45193,46.94858,533.1
Logger,2019-06-27 02:40:00,23.1,7.45193,46.94858,533.1
Logger,2019-06-27 02:50:00,23.292,7.45193,46.94858,533.1
Logger,2019-06-27 02:00:00,22.621,7.43462,46.94187,521.4
Logger,2019-06-27 02:10:00,22.429,7.43462,46.94187,521.4
Logger,2019-06-27 02:20:00,22.333,7.43462,46.94187,521.4
Logger,2019-06-27 02:30:00,22.238,7.43462,46.94187,521.4
