Typ,Time,Temp,lon,lat,altitude
CWS,2019-06-27 03:53:36,24.1,7.4931656,46.9539286,566
CWS,2019-06-27 03:57:51,22.9,7.495198,46.940638,-999
CWS,2019-06-27 03:51:55,NA,7.497195,46.954681,-999
CWS,2019-06-27 03:58:42,23.7,7.4981087,46.9374999,-999
CWS,2019-06-27 03:54:00,24.2,7.4873069,46.9577083,554
CWS,2019-06-27 03:57:19,23.3,7.4908603767212,46.958695519352,551
CWS,NA,NA,7.4961593,46.9388432,564
CWS,2019-06-27 03:54:12,25.8,7.4826945,46.9554463,556
CWS,2019-06-27 04:00:32,22,7.4837181,46.958905,597
CWS,2019-06-27 03:53:33,22.7,7.4926697452302,46.976380306613,597
CWS,2019-06-27 04:00:13,23,7.5034,46.931384,-999
CWS,2019-06-27 03:54:47,23.3,7.5329932797623,46.959179655691,605
CWS,2019-06-27 03:53:18,24.7,7.534338,46.959315,596
CWS,2019-06-27 03:56:07,25.6,7.4874141,46.9592224,552
CWS,2019-06-27 04:01:05,24.9,7.4851934909821,46.965485927012,556
CWS,2019-06-27 03:56:55,NA,7.4853973388672,46.965031975102,555
CWS,2019-06-27 03:51:22,22.8,7.488175,46.952357,551
CWS,NA,NA,7.4906533996508,46.936091354808,559
CWS,2019-06-27 03:51:48,24.9,7.48816,46.93233,562
CWS,2019-06-27 03:59:28,22.8,7.485092,46.9321928,564
CWS,2019-06-27 03:52:09,25.9,7.442062,46.949739,548
CWS,2019-06-27 04:01:02,21.4,7.425424,46.927443,602
CWS,2019-06-27 04:00:34,23.3,7.4250119259034,46.946971542952,546
CWS,2019-06-27 03:59:27,NA,7.4128055,46.9274313,576
CWS,2019-06-27 03:59:55,NA,7.464317,46.965701,554
CWS,2019-06-27 03:51:15,22.6,7.458184,46.960379,559
CWS,2019-06-27 03:57:44,NA,7.422554,46.926912,578
CWS,NA,NA,7.4498673000001,46.9693335,524
CWS,2019-06-27 03:56:08,NA,7.457077,46.956149,564
CWS,2019-06-27 03:56:44,23.3,7.4129422999999,46.9427771,552
CWS,2019-06-27 03:51:39,22.2,7.465139,46.965974,554
CWS,2019-06-27 04:00:40,25.4,7.449509,46.957903,-999
CWS,NA,NA,7.45508,46.95902,563
CWS,2019-06-27 03:56:05,23.3,7.4701338164214,46.935716652072,549
CWS,2019-06-27 03:51:48,22.7,7.4702670342988,46.951753038549,578
CWS,2019-06-27 03:59:12,22.7,7.4226963999999,46.9738197,501
CWS,2019-06-27 03:59:47,22.9,7.4705357,46.9498279,574
CWS,2019-06-27 03:56:34,23.3,7.454155,46.958211,565
CWS,2019-06-27 03:58:56,23.9,7.469408,46.950107,566
CWS,2019-06-27 03:53:28,22.7,7.4597515,46.9455718,558
CWS,2019-06-27 03:59:45,NA,7.4166476,46.9299157,569
CWS,NA,NA,7.423936,46.937364,567
CWS,NA,NA,7.45418,46.94844,540
CWS,2019-06-27 03:57:48,23.5,7.4697999,46.9503897,581
CWS,2019-06-27 03:59:27,25.5,7.465488,46.939864,555
CWS,2019-06-27 03:55:01,23.3,7.4670616246835,46.935144840604,542
CWS,2019-06-27 03:54:40,22.6,7.4182403624268,46.926834213036,570
CWS,2019-06-27 04:00:51,20.9,7.4650281,46.9341626,540
CWS,2019-06-27 03:54:58,24,7.458017,46.948286,557
CWS,2019-06-27 03:59:12,25.2,7.4517284,46.9478709,537
CWS,2019-06-27 03:58:49,23.9,7.4611331999999,46.9476896,553
CWS,NA,NA,7.463312,46.948498,-999
CWS,2019-06-27 03:59:38,25,7.41077,46.926425,598
CWS,2019-06-27 04:00:22,NA,7.451006,46.9481588,541
CWS,2019-06-27 03:59:12,22.1,7.454552,46.941369,544
CWS,NA,NA,7.4508797,46.971924,527
CWS,NA,NA,7.429222,46.975733,528
CWS,2019-06-27 04:01:03,23.9,7.4559167,46.9415827,551
CWS,2019-06-27 03:55:54,23.9,7.4440079,46.9710728,546
CWS,2019-06-27 03:59:42,20.7,7.4650535032958,46.944634029414,552
CWS,2019-06-27 03:56:09,22.7,7.4337800000001,46.93487,554
CWS,2019-06-27 03:52:01,21.8,7.4466086,46.97062,514
CWS,2019-06-27 03:51:24,23.4,7.455417,46.940912,545
CWS,NA,NA,7.4567930000001,46.9553085,564
CWS,2019-06-27 03:56:06,NA,7.441754,46.975468,-999
CWS,2019-06-27 03:51:17,21.6,7.443596,46.961158,519
CWS,2019-06-27 03:55:58,22.2,7.4671706,46.9383063,546
CWS,2019-06-27 03:53:22,22,7.449316,46.938608,529
CWS,2019-06-27 03:58:31,24.7,7.433229,46.941349,-999
