Typ,Time,Temp,lon,lat,altitude
Bicycle,26.06.2019 3:24,21.38,7.437188,46.94567,578
Bicycle,26.06.2019 3:24,21.35,7.436861,46.94512,581
Bicycle,26.06.2019 3:24,21.3,7.43638,46.94448,583
Bicycle,26.06.2019 3:24,21.24,7.435909,46.94386,585
Bicycle,26.06.2019 3:24,21.19,7.435524,46.94331,583
Bicycle,26.06.2019 3:24,21.19,7.435036,46.94286,579
Bicycle,26.06.2019 3:25,21.18,7.434576,46.94276,574
Bicycle,26.06.2019 3:25,21.18,7.434441,46.94234,565
Bicycle,26.06.2019 3:25,21.16,7.434618,46.94207,562
Bicycle,26.06.2019 3:25,21.11,7.434673,46.94204,561
Bicycle,26.06.2019 3:25,21.08,7.434736,46.94202,561
Bicycle,26.06.2019 3:25,21.04,7.435128,46.94183,559
Bicycle,26.06.2019 3:26,21.01,7.435621,46.94176,558
Bicycle,26.06.2019 3:26,20.96,7.435599,46.94139,557
Bicycle,26.06.2019 3:26,20.88,7.435658,46.94094,556
Bicycle,26.06.2019 3:26,20.84,7.435738,46.94056,560
Bicycle,26.06.2019 3:26,20.84,7.435743,46.94019,561
Bicycle,26.06.2019 3:26,20.84,7.435261,46.94028,564
Bicycle,26.06.2019 3:27,20.89,7.43478,46.94037,564
Bicycle,26.06.2019 3:27,20.95,7.434331,46.9405,565
Bicycle,26.06.2019 3:27,21,7.434031,46.94054,564
Bicycle,26.06.2019 3:27,21.04,7.433578,46.94073,562
Bicycle,26.06.2019 3:27,21.04,7.433035,46.94094,559
Bicycle,26.06.2019 3:27,21.04,7.432549,46.94092,554
Bicycle,26.06.2019 3:28,21.08,7.432188,46.94093,552
Bicycle,26.06.2019 3:28,21.1,7.432038,46.94077,554
Bicycle,26.06.2019 3:28,21.11,7.431759,46.94068,556
Bicycle,26.06.2019 3:28,21.11,7.431548,46.94078,558
Bicycle,26.06.2019 3:28,21.11,7.431548,46.9408,559
Bicycle,26.06.2019 3:28,21.11,7.431391,46.94083,554
Bicycle,26.06.2019 3:29,21.11,7.431341,46.94121,555
Bicycle,26.06.2019 3:29,21.11,7.43105,46.94148,556
Bicycle,26.06.2019 3:29,21.13,7.431018,46.94174,557
Bicycle,26.06.2019 3:29,21.17,7.431093,46.94196,553
Bicycle,26.06.2019 3:29,21.17,7.430918,46.94203,553
Bicycle,26.06.2019 3:29,21.18,7.430651,46.94221,553
Bicycle,26.06.2019 3:30,21.18,7.430346,46.94247,554
Bicycle,26.06.2019 3:30,21.18,7.430256,46.94278,558
Bicycle,26.06.2019 3:30,21.18,7.430064,46.94321,557
Bicycle,26.06.2019 3:30,21.24,7.429651,46.94346,556
Bicycle,26.06.2019 3:30,21.28,7.429153,46.94366,554
Bicycle,26.06.2019 3:30,21.31,7.428643,46.9438,551
Bicycle,26.06.2019 3:31,21.31,7.428148,46.94395,550
Bicycle,26.06.2019 3:31,21.31,7.42766,46.94406,550
Bicycle,26.06.2019 3:31,21.31,7.427338,46.94427,548
Bicycle,26.06.2019 3:31,21.31,7.427296,46.9444,548
Bicycle,26.06.2019 3:31,21.31,7.427241,46.94458,548
Bicycle,26.06.2019 3:31,21.31,7.427116,46.94481,552
Bicycle,26.06.2019 3:32,21.38,7.427063,46.94504,559
Bicycle,26.06.2019 3:32,21.38,7.426974,46.94528,567
Bicycle,26.06.2019 3:32,21.42,7.42694,46.94554,568
Bicycle,26.06.2019 3:32,21.45,7.426956,46.94594,567
Bicycle,26.06.2019 3:32,21.39,7.426908,46.94621,568
Bicycle,26.06.2019 3:32,21.38,7.426883,46.94655,567
Bicycle,26.06.2019 3:33,21.33,7.426821,46.94678,565
Bicycle,26.06.2019 3:33,21.31,7.426711,46.94682,564
Bicycle,26.06.2019 3:33,21.26,7.426499,46.94689,569
Bicycle,26.06.2019 3:33,21.31,7.426333,46.947,575
Bicycle,26.06.2019 3:33,21.31,7.426375,46.94747,580
Bicycle,26.06.2019 3:33,21.31,7.426113,46.94746,584
Bicycle,26.06.2019 3:34,21.31,7.425876,46.94729,591
Bicycle,26.06.2019 3:34,21.34,7.425844,46.94728,591
Bicycle,26.06.2019 3:34,21.38,7.425495,46.9472,592
Bicycle,26.06.2019 3:34,21.37,7.425213,46.94707,589
Bicycle,26.06.2019 3:34,21.38,7.42462,46.9468,592
Bicycle,26.06.2019 3:34,21.38,7.424163,46.94661,593
Bicycle,26.06.2019 3:35,21.38,7.423733,46.94645,594
Bicycle,26.06.2019 3:35,21.38,7.42336,46.94634,597
Bicycle,26.06.2019 3:35,21.37,7.423001,46.94623,596
Bicycle,26.06.2019 3:35,21.31,7.422619,46.94617,591
Bicycle,26.06.2019 3:35,21.31,7.422193,46.9462,583
Bicycle,26.06.2019 3:35,21.24,7.421588,46.94627,573
Bicycle,26.06.2019 3:36,21.22,7.420811,46.94628,567
Bicycle,26.06.2019 3:36,21.1,7.420234,46.94652,563
Bicycle,26.06.2019 3:36,20.94,7.419789,46.94684,559
Bicycle,26.06.2019 3:36,20.78,7.419316,46.94715,558
Bicycle,26.06.2019 3:36,20.65,7.418926,46.94749,557
Bicycle,26.06.2019 3:36,20.55,7.418603,46.94775,559
Bicycle,26.06.2019 3:37,20.51,7.418729,46.94781,559
Bicycle,26.06.2019 3:37,20.51,7.418783,46.94808,559
Bicycle,26.06.2019 3:37,20.46,7.418733,46.94845,560
Bicycle,26.06.2019 3:37,20.39,7.418526,46.94884,561
Bicycle,26.06.2019 3:37,20.28,7.418353,46.94918,564
Bicycle,26.06.2019 3:37,20.22,7.418158,46.94953,564
Bicycle,26.06.2019 3:38,20.17,7.418351,46.94977,561
Bicycle,26.06.2019 3:38,20.1,7.418779,46.94988,561
Bicycle,26.06.2019 3:38,20.04,7.419281,46.95003,564
Bicycle,26.06.2019 3:38,19.99,7.419836,46.95017,567
Bicycle,26.06.2019 3:38,19.97,7.420343,46.95031,569
Bicycle,26.06.2019 3:38,19.92,7.420844,46.95045,569
Bicycle,26.06.2019 3:39,19.91,7.421368,46.95059,568
Bicycle,26.06.2019 3:39,19.91,7.421908,46.95075,571
Bicycle,26.06.2019 3:39,19.91,7.422426,46.95083,570
Bicycle,26.06.2019 3:39,19.91,7.422494,46.9511,570
Bicycle,26.06.2019 3:39,19.96,7.422163,46.95126,571
Bicycle,26.06.2019 3:39,19.98,7.422081,46.95136,571
Bicycle,26.06.2019 3:40,20.04,7.422144,46.95146,569
Bicycle,26.06.2019 3:40,20.06,7.422388,46.95165,568
Bicycle,26.06.2019 3:40,20.11,7.422568,46.95193,566
Bicycle,26.06.2019 3:40,20.18,7.422563,46.95226,561
Bicycle,26.06.2019 3:40,20.29,7.422708,46.95241,558
Bicycle,26.06.2019 3:40,20.41,7.422771,46.9527,560
Bicycle,26.06.2019 3:41,20.53,7.422533,46.95281,562
Bicycle,26.06.2019 3:41,20.6,7.422498,46.95281,562
Bicycle,26.06.2019 3:41,20.66,7.422106,46.953,564
Bicycle,26.06.2019 3:41,20.72,7.42171,46.95319,564
Bicycle,26.06.2019 3:41,20.78,7.421503,46.95301,562
Bicycle,26.06.2019 3:41,20.83,7.421241,46.95308,562
Bicycle,26.06.2019 3:42,20.85,7.42114,46.95334,565
Bicycle,26.06.2019 3:42,20.84,7.421026,46.95367,568
Bicycle,26.06.2019 3:42,20.71,7.420896,46.95405,568
Bicycle,26.06.2019 3:42,20.5,7.420866,46.9545,573
Bicycle,26.06.2019 3:42,20.27,7.420748,46.95488,573
Bicycle,26.06.2019 3:42,20.07,7.420681,46.95529,575
Bicycle,26.06.2019 3:43,19.89,7.420556,46.95566,573
Bicycle,26.06.2019 3:43,19.74,7.420436,46.95606,573
Bicycle,26.06.2019 3:43,19.63,7.420326,46.9565,569
Bicycle,26.06.2019 3:43,19.57,7.420508,46.95672,568
Bicycle,26.06.2019 3:43,19.55,7.420893,46.95667,568
Bicycle,26.06.2019 3:43,19.5,7.421443,46.95672,571
Bicycle,26.06.2019 3:44,19.46,7.422031,46.95689,577
Bicycle,26.06.2019 3:44,19.43,7.422646,46.95698,584
Bicycle,26.06.2019 3:44,19.37,7.423216,46.95693,589
Bicycle,26.06.2019 3:44,19.36,7.423734,46.95685,595
Bicycle,26.06.2019 3:44,19.3,7.424196,46.95669,595
Bicycle,26.06.2019 3:44,19.3,7.424761,46.95651,592
Bicycle,26.06.2019 3:45,19.3,7.425388,46.95631,587
Bicycle,26.06.2019 3:45,19.35,7.425991,46.95612,583
Bicycle,26.06.2019 3:45,19.41,7.426595,46.95593,582
Bicycle,26.06.2019 3:45,19.51,7.427171,46.9557,580
Bicycle,26.06.2019 3:45,19.67,7.427791,46.95552,578
Bicycle,26.06.2019 3:45,19.86,7.428421,46.95533,576
Bicycle,26.06.2019 3:46,20.04,7.429045,46.95515,574
Bicycle,26.06.2019 3:46,20.2,7.429661,46.95497,574
Bicycle,26.06.2019 3:46,20.33,7.430171,46.95467,573
Bicycle,26.06.2019 3:46,20.44,7.430574,46.95426,572
Bicycle,26.06.2019 3:46,20.52,7.430976,46.954,573
Bicycle,26.06.2019 3:46,20.59,7.431381,46.95363,575
Bicycle,26.06.2019 3:47,20.65,7.431923,46.95344,576
Bicycle,26.06.2019 3:47,20.71,7.432439,46.95317,577
Bicycle,26.06.2019 3:47,20.74,7.432828,46.95279,576
Bicycle,26.06.2019 3:47,20.78,7.433765,46.95231,575
Bicycle,26.06.2019 3:47,20.78,7.434084,46.95197,574
Bicycle,26.06.2019 3:48,20.78,7.434326,46.95164,575
Bicycle,26.06.2019 3:48,20.78,7.434753,46.95149,585
Bicycle,26.06.2019 3:48,20.78,7.435106,46.95116,583
Bicycle,26.06.2019 3:48,20.78,7.435551,46.95104,582
Bicycle,26.06.2019 3:48,20.78,7.435984,46.95092,579
Bicycle,26.06.2019 3:48,20.76,7.436526,46.95088,576
Bicycle,26.06.2019 3:49,20.72,7.436969,46.95078,573
Bicycle,26.06.2019 3:49,20.71,7.437526,46.95082,568
Bicycle,26.06.2019 3:49,20.71,7.437868,46.95108,566
Bicycle,26.06.2019 3:49,20.71,7.437881,46.9513,565
Bicycle,26.06.2019 3:49,20.7,7.437544,46.95157,564
Bicycle,26.06.2019 3:49,20.71,7.437179,46.95167,565
Bicycle,26.06.2019 3:50,20.7,7.437178,46.95167,566
Bicycle,26.06.2019 3:50,20.67,7.436719,46.95173,565
Bicycle,26.06.2019 3:50,20.64,7.436088,46.95178,564
Bicycle,26.06.2019 3:50,20.65,7.435456,46.95185,562
Bicycle,26.06.2019 3:50,20.64,7.43518,46.95197,561
Bicycle,26.06.2019 3:50,20.64,7.435018,46.95208,561
Bicycle,26.06.2019 3:51,20.64,7.434623,46.95214,558
Bicycle,26.06.2019 3:51,20.7,7.434465,46.9523,552
Bicycle,26.06.2019 3:51,20.71,7.434394,46.95228,549
Bicycle,26.06.2019 3:51,20.71,7.434389,46.95233,549
Bicycle,26.06.2019 3:51,20.71,7.43442,46.95241,549
Bicycle,26.06.2019 3:51,20.71,7.434416,46.9524,549
Bicycle,26.06.2019 3:52,20.73,7.43442,46.95233,549
Bicycle,26.06.2019 3:52,20.77,7.434473,46.95235,551
Bicycle,26.06.2019 3:52,20.78,7.434514,46.95246,552
Bicycle,26.06.2019 3:52,20.78,7.434541,46.95255,552
Bicycle,26.06.2019 3:52,20.78,7.434533,46.95262,553
Bicycle,26.06.2019 3:52,20.81,7.434567,46.95266,553.3333
Bicycle,26.06.2019 3:53,20.84,7.434616,46.95271,555
Bicycle,26.06.2019 3:53,20.84,7.434693,46.95276,556
Bicycle,26.06.2019 3:53,20.84,7.434744,46.95276,555
Bicycle,26.06.2019 3:53,20.85,7.434699,46.95274,555
Bicycle,26.06.2019 3:53,20.85,7.434686,46.95278,555
Bicycle,26.06.2019 3:53,20.84,7.434686,46.95277,555
Bicycle,26.06.2019 3:54,20.85,7.434673,46.95281,555
Bicycle,26.06.2019 3:54,20.87,7.434663,46.95281,555
Bicycle,26.06.2019 3:54,20.9,7.434669,46.9528,555
Bicycle,26.06.2019 3:54,20.91,7.434636,46.9528,556
Bicycle,26.06.2019 3:54,20.91,7.434628,46.9528,556
Bicycle,26.06.2019 3:54,20.91,7.434611,46.9528,557
Bicycle,26.06.2019 3:55,20.91,7.434593,46.95279,557
Bicycle,26.06.2019 3:55,20.91,7.434586,46.95278,557
Bicycle,26.06.2019 3:55,20.91,7.434586,46.95277,557
Bicycle,26.06.2019 3:55,20.93,7.434508,46.95276,558
Bicycle,26.06.2019 3:55,20.97,7.434503,46.95272,558
Bicycle,26.06.2019 3:55,20.98,7.434478,46.95271,559
Bicycle,26.06.2019 3:56,20.98,7.434473,46.95267,560
Bicycle,26.06.2019 3:56,20.98,7.43455,46.95266,561
Bicycle,26.06.2019 3:56,20.98,7.434563,46.95267,561
Bicycle,26.06.2019 3:56,20.98,7.434561,46.95276,561
Bicycle,26.06.2019 3:56,20.98,7.434558,46.95289,563
Bicycle,26.06.2019 3:56,20.99,7.434519,46.95291,564
Bicycle,26.06.2019 3:57,21.04,7.434544,46.95295,565
Bicycle,26.06.2019 3:57,21.04,7.434555,46.95298,566
Bicycle,26.06.2019 3:57,21.04,7.434531,46.95297,569
Bicycle,26.06.2019 3:57,21.04,7.434508,46.95298,569
Logger,2019-06-27 03:00:00,22.142,7.42253,46.95292,553.8
Logger,2019-06-27 03:10:00,22.142,7.42253,46.95292,553.8
Logger,2019-06-27 03:20:00,21.855,7.42253,46.95292,553.8
Logger,2019-06-27 03:30:00,21.473,7.42253,46.95292,553.8
Logger,2019-06-27 03:40:00,21.378,7.42253,46.95292,553.8
Logger,2019-06-27 03:50:00,21.569,7.42253,46.95292,553.8
Logger,2019-06-27 03:00:00,22.333,7.40633,46.94333,555.5
Logger,2019-06-27 03:10:00,22.238,7.40633,46.94333,555.5
Logger,2019-06-27 03:20:00,22.046,7.40633,46.94333,555.5
Logger,2019-06-27 03:30:00,21.855,7.40633,46.94333,555.5
Logger,2019-06-27 03:40:00,21.76,7.40633,46.94333,555.5
Logger,2019-06-27 03:50:00,21.569,7.40633,46.94333,555.5
Logger,2019-06-27 03:00:00,24.835,7.44925,46.94851,536.6
Logger,2019-06-27 03:10:00,25.125,7.44925,46.94851,536.6
Logger,2019-06-27 03:20:00,24.931,7.44925,46.94851,536.6
Logger,2019-06-27 03:30:00,24.835,7.44925,46.94851,536.6
Logger,2019-06-27 03:40:00,24.158,7.44925,46.94851,536.6
Logger,2019-06-27 03:50:00,23.677,7.44925,46.94851,536.6
Logger,2019-06-27 03:00:00,19.948,7.38733,46.98041,590.2
Logger,2019-06-27 03:10:00,19.662,7.38733,46.98041,590.2
Logger,2019-06-27 03:20:00,19.377,7.38733,46.98041,590.2
Logger,2019-06-27 03:30:00,19.567,7.38733,46.98041,590.2
Logger,2019-06-27 03:40:00,19.853,7.38733,46.98041,590.2
Logger,2019-06-27 03:50:00,19.758,7.38733,46.98041,590.2
Logger,2019-06-27 03:00:00,20.138,7.38371,46.9402,561.9
Logger,2019-06-27 03:10:00,20.138,7.38371,46.9402,561.9
Logger,2019-06-27 03:20:00,20.234,7.38371,46.9402,561.9
Logger,2019-06-27 03:30:00,19.948,7.38371,46.9402,561.9
Logger,2019-06-27 03:40:00,19.758,7.38371,46.9402,561.9
Logger,2019-06-27 03:50:00,19.662,7.38371,46.9402,561.9
Logger,2019-06-27 03:00:00,23.292,7.46248,46.968,550.5
Logger,2019-06-27 03:10:00,23.581,7.46248,46.968,550.5
Logger,2019-06-27 03:20:00,22.717,7.46248,46.968,550.5
Logger,2019-06-27 03:30:00,22.525,7.46248,46.968,550.5
Logger,2019-06-27 03:40:00,22.525,7.46248,46.968,550.5
Logger,2019-06-27 03:50:00,23.004,7.46248,46.968,550.5
Logger,2019-06-27 03:00:00,20.138,7.42015,46.95029,552.4
Logger,2019-06-27 03:10:00,20.043,7.42015,46.95029,552.4
Logger,2019-06-27 03:20:00,19.948,7.42015,46.95029,552.4
Logger,2019-06-27 03:30:00,19.758,7.42015,46.95029,552.4
Logger,2019-06-27 03:40:00,19.662,7.42015,46.95029,552.4
Logger,2019-06-27 03:50:00,19.472,7.42015,46.95029,552.4
Logger,2019-06-27 03:00:00,22.717,7.4354,46.95791,558.6
Logger,2019-06-27 03:10:00,22.621,7.4354,46.95791,558.6
Logger,2019-06-27 03:20:00,22.525,7.4354,46.95791,558.6
Logger,2019-06-27 03:30:00,22.525,7.4354,46.95791,558.6
Logger,2019-06-27 03:40:00,22.812,7.4354,46.95791,558.6
Logger,2019-06-27 03:50:00,22.812,7.4354,46.95791,558.6
Logger,2019-06-27 03:00:00,20.996,7.43982,46.96249,562.8
Logger,2019-06-27 03:10:00,20.901,7.43982,46.96249,562.8
Logger,2019-06-27 03:20:00,20.71,7.43982,46.96249,562.8
Logger,2019-06-27 03:30:00,20.71,7.43982,46.96249,562.8
Logger,2019-06-27 03:40:00,20.996,7.43982,46.96249,562.8
Logger,2019-06-27 03:50:00,21.187,7.43982,46.96249,562.8
Logger,2019-06-27 03:00:00,22.333,7.47194,46.94701,564
Logger,2019-06-27 03:10:00,22.142,7.47194,46.94701,564
Logger,2019-06-27 03:20:00,21.855,7.47194,46.94701,564
Logger,2019-06-27 03:30:00,21.569,7.47194,46.94701,564
Logger,2019-06-27 03:40:00,21.569,7.47194,46.94701,564
Logger,2019-06-27 03:50:00,21.473,7.47194,46.94701,564
Logger,2019-06-27 03:00:00,20.901,7.46442,46.94471,549.2
Logger,2019-06-27 03:10:00,20.805,7.46442,46.94471,549.2
Logger,2019-06-27 03:20:00,20.71,7.46442,46.94471,549.2
Logger,2019-06-27 03:30:00,20.71,7.46442,46.94471,549.2
Logger,2019-06-27 03:40:00,20.615,7.46442,46.94471,549.2
Logger,2019-06-27 03:50:00,20.615,7.46442,46.94471,549.2
Logger,2019-06-27 03:00:00,22.812,7.44885,46.94381,530.8
Logger,2019-06-27 03:10:00,22.525,7.44885,46.94381,530.8
Logger,2019-06-27 03:20:00,22.621,7.44885,46.94381,530.8
Logger,2019-06-27 03:30:00,22.429,7.44885,46.94381,530.8
Logger,2019-06-27 03:40:00,22.333,7.44885,46.94381,530.8
Logger,2019-06-27 03:50:00,22.333,7.44885,46.94381,530.8
Logger,2019-06-27 03:00:00,23.484,7.44415,46.9497,539.2
Logger,2019-06-27 03:10:00,23.869,7.44415,46.9497,539.2
Logger,2019-06-27 03:20:00,23.773,7.44415,46.9497,539.2
Logger,2019-06-27 03:30:00,23.677,7.44415,46.9497,539.2
