Typ,ID,Time,Temp,lon,lat,altitude
Bicycle,1,2019-06-27 00:46:20,24.46,7.448606,46.94856,570
Bicycle,1,2019-06-27 00:46:30,24.49,7.449243,46.94857,570
Bicycle,1,2019-06-27 00:46:40,24.5,7.449913,46.9486,567
Bicycle,1,2019-06-27 00:46:50,24.52,7.450498,46.94859,566
Bicycle,1,2019-06-27 00:47:00,24.52,7.451073,46.94855,568
Bicycle,1,2019-06-27 00:47:10,24.52,7.451814,46.94864,563
Bicycle,1,2019-06-27 00:47:20,24.52,7.452439,46.94863,564
Bicycle,1,2019-06-27 00:47:30,24.47,7.453123,46.94875,556
Bicycle,1,2019-06-27 00:47:40,24.46,7.453729,46.94887,553
Bicycle,1,2019-06-27 00:47:50,24.49,7.454333,46.94897,553
Bicycle,1,2019-06-27 00:48:00,24.45,7.454994,46.94906,554
Bicycle,1,2019-06-27 00:48:10,24.42,7.455578,46.94907,548
Bicycle,1,2019-06-27 00:48:20,24.35,7.455646,46.94872,543
Bicycle,1,2019-06-27 00:48:30,24.29,7.455381,46.94863,540
Bicycle,1,2019-06-27 00:48:40,24.24,7.455159,46.94851,543
Bicycle,1,2019-06-27 00:48:50,24.18,7.454923,46.9484,546
Bicycle,1,2019-06-27 00:49:00,24.18,7.454606,46.94829,549
Bicycle,1,2019-06-27 00:49:10,24.18,7.454218,46.94819,549
Bicycle,1,2019-06-27 00:49:20,24.18,7.453885,46.94811,549
Bicycle,1,2019-06-27 00:49:30,24.21,7.453536,46.94807,550
Bicycle,1,2019-06-27 00:49:40,24.25,7.453211,46.94803,553
Bicycle,1,2019-06-27 00:49:50,24.26,7.452884,46.94799,554
Bicycle,1,2019-06-27 00:50:00,24.31,7.452476,46.94793,555
Bicycle,1,2019-06-27 00:50:10,24.34,7.452133,46.94791,556
Bicycle,1,2019-06-27 00:50:20,24.38,7.451726,46.94792,558
Bicycle,1,2019-06-27 00:50:30,24.41,7.451363,46.94793,560
Bicycle,1,2019-06-27 00:50:40,24.45,7.451001,46.94793,561
Bicycle,1,2019-06-27 00:50:50,24.45,7.450496,46.94799,562
Bicycle,1,2019-06-27 00:51:00,24.48,7.450018,46.94801,561
Bicycle,1,2019-06-27 00:51:10,24.52,7.449713,46.94797,560
Bicycle,1,2019-06-27 00:51:20,24.52,7.449331,46.94799,559
Bicycle,1,2019-06-27 00:51:30,24.55,7.448896,46.94802,558
Bicycle,1,2019-06-27 00:51:40,24.58,7.448594,46.94799,556
Bicycle,1,2019-06-27 00:51:50,24.58,7.448231,46.94796,551
Bicycle,1,2019-06-27 00:52:00,24.58,7.448194,46.94759,550
Bicycle,1,2019-06-27 00:52:10,24.55,7.448166,46.9473,549
Bicycle,1,2019-06-27 00:52:20,24.52,7.447756,46.94727,547
Bicycle,1,2019-06-27 00:52:30,24.45,7.447081,46.94732,545
Bicycle,1,2019-06-27 00:52:40,24.45,7.446451,46.94739,544
Bicycle,1,2019-06-27 00:52:50,24.44,7.445908,46.94738,546
Bicycle,1,2019-06-27 00:53:00,24.39,7.445449,46.94738,545
Bicycle,1,2019-06-27 00:53:10,24.38,7.444981,46.94731,544
Bicycle,1,2019-06-27 00:53:20,24.44,7.444336,46.9473,543
Bicycle,1,2019-06-27 00:53:30,24.49,7.443736,46.94721,541
Bicycle,1,2019-06-27 00:53:40,24.51,7.443703,46.94688,541
Bicycle,1,2019-06-27 00:53:50,24.51,7.44309,46.94677,539
Bicycle,1,2019-06-27 00:54:00,24.51,7.442495,46.94669,538
Bicycle,1,2019-06-27 00:54:10,24.48,7.441886,46.94658,537
Bicycle,1,2019-06-27 00:54:20,24.45,7.441289,46.94647,536
Bicycle,1,2019-06-27 00:54:30,24.4,7.440658,46.94638,535
Bicycle,1,2019-06-27 00:54:40,24.35,7.440026,46.94625,535
Bicycle,1,2019-06-27 00:54:50,24.29,7.439359,46.94615,535
Bicycle,1,2019-06-27 00:55:00,24.23,7.438658,46.94603,536
