107,2019,177,2005,50,27.45,67.08,478.9,20.64,12.92,3.099
107,2019,177,2006,0,27.45,67.07,478.8,20.59,12.93,3.099
107,2019,177,2006,10,27.45,67.17,485.7,20.58,12.91,3.099
107,2019,177,2006,20,27.45,67.26,488.9,20.56,12.92,3.099
107,2019,177,2006,30,27.45,67.24,485.1,20.52,12.91,3.099
107,2019,177,2006,40,27.45,66.74,477.7,20.38,12.92,3.099
107,2019,177,2006,50,27.45,66.53,479.1,20.35,12.9,3.099
107,2019,177,2007,0,27.45,66.77,481.2,20.4,12.92,3.099
107,2019,177,2007,10,27.45,66.92,481.3,20.4,12.91,3.099
107,2019,177,2007,20,27.45,67.14,485,20.46,12.92,3.099
107,2019,177,2007,30,27.45,67.27,487.7,20.48,12.9,3.099
107,2019,177,2007,40,27.45,67.2,485.1,20.45,12.92,3.099
107,2019,177,2007,50,27.44,67,482.4,20.39,12.91,3.099
107,2019,177,2008,0,27.43,66.77,480.9,20.36,12.92,3.099
107,2019,177,2008,10,27.42,66.76,484.4,20.35,12.91,3.099
107,2019,177,2008,20,27.45,67.06,486.6,20.41,12.9,3.099
107,2019,177,2008,30,27.43,67.18,491.7,20.42,12.92,3.099
107,2019,177,2008,40,27.43,67.33,489.4,20.46,12.9,3.099
107,2019,177,2008,50,27.4,67.3,486.3,20.44,12.92,3.099
107,2019,177,2009,0,27.38,67.43,485.9,20.47,12.9,3.099
107,2019,177,2009,10,27.38,67.49,486,20.47,12.91,3.099
107,2019,177,2009,20,27.38,67.48,481.9,20.44,12.9,3.099
107,2019,177,2009,30,27.38,67.28,485.3,20.41,12.91,3.099
107,2019,177,2009,40,27.38,67.46,483.4,20.44,12.9,3.099
107,2019,177,2009,50,27.38,67.59,483.6,20.45,12.92,3.099
107,2019,177,2010,0,27.38,67.64,485.3,20.46,12.91,3.099
107,2019,177,2010,10,27.38,67.74,483.7,20.46,12.93,3.099
107,2019,177,2010,20,27.38,67.55,480.2,20.41,12.91,3.099
107,2019,177,2025,40,27.05,67.64,821,15.62,13.58,3.101
107,2019,177,2025,50,27.05,67.58,557.7,19.27,13.45,3.101
107,2019,177,2026,0,27.05,67.56,511.3,19.82,13.35,3.101
107,2019,177,2026,10,27.05,67.32,515,19.88,13.24,3.101
107,2019,177,2026,20,27.04,67.15,544.8,19.9,13.14,3.101
107,2019,177,2026,30.13,27.04,67.11,531.4,19.91,13.07,3.101
107,2019,177,2026,40,27.05,67.09,514.2,19.92,12.99,3.101
107,2019,177,2026,50,27.03,67.02,509,19.92,12.93,3.101
107,2019,177,2027,0,27.03,66.91,505.1,19.88,12.89,3.101
107,2019,177,2027,10.13,27.03,66.98,534.6,19.92,12.87,3.101
107,2019,177,2027,20,27.04,66.92,504.1,19.87,12.85,3.101
107,2019,177,2027,30,27.05,66.84,511.3,19.87,12.84,3.101
107,2019,177,2027,40,27.05,66.79,504.2,19.89,12.83,3.101
107,2019,177,2027,50,27.05,66.7,512.3,19.77,12.86,3.101
107,2019,177,2028,0,27.05,66.42,486.4,20.06,12.89,3.101
107,2019,177,2028,10,27.05,66.16,478.4,20.17,12.92,3.101
107,2019,177,2028,20,27.05,65.75,470.1,20.12,12.96,3.101
