107,2019,178,206,40,22.45,72.3,455.4,-6999,13.08,3.104
107,2019,178,206,50,22.45,72.3,996,11.53,12.94,3.104
107,2019,178,207,0,22.45,72.3,677.9,15.66,12.88,3.104
107,2019,178,207,10,22.45,72.4,672.1,16.18,12.81,3.104
107,2019,178,207,20,22.45,72.4,673.2,16.3,12.81,3.104
107,2019,178,207,30,22.45,72.5,671.7,16.35,12.77,3.104
107,2019,178,207,40,22.45,72.5,665.4,16.37,12.79,3.104
107,2019,178,207,50,22.45,72.5,666.4,16.38,12.79,3.104
107,2019,178,208,.125,22.45,72.5,664.5,16.39,12.77,3.104
107,2019,178,208,10,22.45,72.5,669.9,16.4,12.79,3.104
107,2019,178,208,20,22.45,72.7,725,16.43,12.79,3.104
107,2019,178,208,30,22.45,73,649.8,16.51,12.81,3.104
107,2019,178,208,40,22.45,73.2,635.7,16.55,12.78,3.104
107,2019,178,208,50,22.45,73.5,622.8,16.61,12.81,3.104
107,2019,178,209,0,22.45,73.7,621.7,16.66,12.79,3.104
107,2019,178,209,10,22.45,73.8,626.5,16.66,12.81,3.104
107,2019,178,209,20.13,22.45,73.9,638.3,16.71,12.81,3.104
107,2019,178,209,30,22.45,73.9,622.9,16.73,12.82,3.104
107,2019,178,209,40,22.45,74,610.5,16.72,12.81,3.104
107,2019,178,209,50,22.45,74,607.1,16.72,12.8,3.104
107,2019,178,210,0,22.45,74,603.5,16.73,12.83,3.104
107,2019,178,210,10,22.45,74,601.3,16.74,12.81,3.104
107,2019,178,210,20,22.46,74,598.4,16.74,12.83,3.104
107,2019,178,210,30,22.46,74,595.1,16.74,12.82,3.104
107,2019,178,210,40.13,22.47,74,592,16.74,12.83,3.104
107,2019,178,210,50,22.47,74,589.2,16.74,12.81,3.104
107,2019,178,211,0,22.49,73.9,586.8,16.74,12.83,3.104
107,2019,178,211,10,22.48,73.9,607.7,16.74,12.81,3.104
107,2019,178,211,20,22.5,74,593.3,16.78,12.81,3.104
107,2019,178,211,30,22.51,74,589.7,16.79,12.8,3.104
107,2019,178,211,40,22.52,74,581.9,16.78,12.83,3.104
