107,2019,178,630,40,24.72,68.07,605.5,17.6,12.59,3.103
107,2019,178,630,50,24.77,67.94,649,17.64,12.59,3.103
107,2019,178,631,0,24.79,67.66,606.6,17.66,12.56,3.103
107,2019,178,631,10,24.79,67.03,593.1,17.46,12.58,3.103
107,2019,178,631,20,24.79,66.11,579.6,17.33,12.56,3.103
107,2019,178,631,30,24.81,65.39,589.7,17.35,12.54,3.103
107,2019,178,631,40,24.86,65.34,592.6,17.43,12.58,3.103
107,2019,178,631,50,24.86,65.36,592.2,17.38,12.55,3.103
107,2019,178,632,0,24.87,65.26,597.6,17.42,12.57,3.103
107,2019,178,632,10,24.91,64.74,603.9,17.32,12.56,3.103
107,2019,178,632,20,24.92,64.79,627.7,17.36,12.57,3.103
107,2019,178,632,30,24.92,64.91,594.7,17.33,12.54,3.103
107,2019,178,632,40,24.97,64.24,558.4,17.16,12.56,3.103
107,2019,178,632,50,24.99,63.32,558.3,17.05,12.55,3.103
107,2019,178,633,0,24.99,63.45,603.3,17.1,12.6,3.103
107,2019,178,633,10,24.99,63.74,627.9,17.24,12.62,3.103
107,2019,178,633,20,25.05,63.97,553.3,17.57,12.69,3.103
107,2019,178,633,30,25.06,64.11,539.3,17.55,12.71,3.103
107,2019,178,633,40,25.06,63.5,568,17.54,12.75,3.103
107,2019,178,633,50,25.07,63.36,579.8,17.56,12.79,3.103
107,2019,178,645,10,25.95,56.75,1038,10.61,12.68,3.104
107,2019,178,645,20,25.98,56.82,668.7,15.28,12.61,3.104
107,2019,178,645,30,25.99,56.81,570.7,16.55,12.59,3.104
107,2019,178,645,40,25.99,56.85,576.4,16.63,12.56,3.104
107,2019,178,645,50,25.99,57.02,574.5,16.64,12.58,3.104
107,2019,178,646,0,26.01,56.92,553.3,16.58,12.56,3.104
107,2019,178,646,10,26.05,56.42,560.1,16.53,12.57,3.104
107,2019,178,646,20,26.06,56.35,560.6,16.51,12.55,3.104
107,2019,178,646,30,26.06,56.41,546.4,16.45,12.57,3.104
107,2019,178,646,40,26.06,56.07,532.8,16.38,12.57,3.104
107,2019,178,646,50,26.06,55.78,557.1,16.38,12.54,3.104
107,2019,178,647,0,26.07,55.85,545.1,16.37,12.56,3.104
107,2019,178,647,10,26.12,55.88,547.4,16.35,12.56,3.104
107,2019,178,647,20,26.12,56.04,569.2,16.3,12.61,3.104
107,2019,178,647,30,26.12,56.21,515.8,16.65,12.65,3.104
107,2019,178,647,40,26.12,56.12,493.4,16.73,12.71,3.104
107,2019,178,647,50,26.12,56.08,497.3,16.77,12.74,3.104
107,2019,178,648,0,26.14,55.79,496.3,16.72,12.77,3.104
107,2019,178,648,10,26.18,55.59,556.7,16.71,12.78,3.104
107,2019,178,648,20,26.19,55.4,505.8,16.52,12.8,3.104
107,2019,178,648,30,26.19,55.58,550.8,16.48,12.78,3.104
107,2019,178,648,40,26.19,55.86,551,16.42,12.77,3.104
107,2019,178,648,50,26.19,56.06,537.7,16.3,12.79,3.104
107,2019,178,649,.125,26.24,55.82,529.7,16.24,12.77,3.104
107,2019,178,649,10,26.26,55.49,514.6,16.19,12.78,3.104
107,2019,178,649,20,26.26,55.38,501.7,16.16,12.77,3.104
107,2019,178,649,30,26.26,55.46,513.8,16.17,12.77,3.104
107,2019,178,649,40.13,26.26,55.37,512.5,16.18,12.76,3.104
107,2019,178,649,50,26.26,55.28,511.2,16.17,12.78,3.104
107,2019,178,650,0,26.27,55.24,503.3,16.16,12.77,3.104
107,2019,178,650,10,26.3,55.39,520.6,16.19,12.78,3.104
107,2019,178,650,20,26.32,55.52,590.1,16.26,12.76,3.104
107,2019,178,650,30,26.32,55.71,572.8,16.36,12.78,3.104
107,2019,178,650,40,26.32,55.49,519.5,16.24,12.77,3.104
107,2019,178,650,50,26.32,54.94,544.5,16.22,12.75,3.104
107,2019,178,651,0,26.32,55.07,524.3,16.19,12.79,3.104
107,2019,178,651,10,26.36,55.02,556.4,16.19,12.76,3.104
107,2019,178,651,20,26.39,54.33,509.6,16.11,12.78,3.104
107,2019,178,651,30,26.39,53.69,478.6,15.99,12.77,3.104
