INDEX,TAG,DATE,TIME,LATITUDE N/S,LONGITUDE E/W,HEIGHT,SPEED,HEADING,FIX MODE,VALID,PDOP,HDOP,VDOP,VOX
2077,T,190626,183857,46.992756N,007.458621E,549,8,80,3D,DGPS,1.8,0.9,1.5,
2078,T,190626,183858,46.992761N,007.458651E,549,8,77,3D,DGPS,1.8,0.9,1.5,
2079,T,190626,183859,46.992768N,007.458681E,549,8,74,3D,DGPS,1.3,0.8,1.0,
2080,T,190626,183900,46.992774N,007.458710E,549,8,71,3D,DGPS,1.4,0.9,1.0,
2081,T,190626,183903,46.992796N,007.458801E,549,8,68,3D,DGPS,2.7,1.6,2.1,
2082,T,190626,183904,46.992804N,007.458829E,549,8,67,3D,DGPS,2.7,1.6,2.1,
2083,T,190626,183905,46.992811N,007.458856E,549,8,66,3D,DGPS,2.7,1.6,2.1,
2084,T,190626,183906,46.992819N,007.458883E,549,8,66,3D,DGPS,2.0,1.0,1.7,
2085,T,190626,183907,46.992826N,007.458910E,550,8,66,3D,DGPS,2.0,1.0,1.7,
2086,T,190626,183908,46.992833N,007.458938E,550,7,75,3D,DGPS,2.7,1.6,2.1,
2087,T,190626,183909,46.992838N,007.458966E,550,7,71,3D,DGPS,2.2,1.5,1.5,
2088,T,190626,183910,46.992846N,007.458993E,550,7,70,3D,DGPS,1.8,1.0,1.5,
2089,T,190626,183913,46.992871N,007.459073E,550,7,64,3D,DGPS,2.2,1.5,1.5,
2090,T,190626,183914,46.992881N,007.459101E,550,8,62,3D,DGPS,2.2,1.5,1.5,
2091,T,190626,183917,46.992909N,007.459188E,550,8,65,3D,DGPS,2.2,1.5,1.5,
2092,T,190626,183918,46.992918N,007.459216E,550,8,64,3D,DGPS,2.2,1.5,1.5,
2093,T,190626,183919,46.992930N,007.459243E,550,8,62,3D,DGPS,2.2,1.5,1.5,
2094,T,190626,183920,46.992941N,007.459268E,551,8,56,3D,DGPS,2.2,1.5,1.5,
2095,T,190626,183923,46.992973N,007.459341E,551,8,54,3D,DGPS,1.3,0.8,1.0,
2096,T,190626,183924,46.992981N,007.459368E,551,8,56,3D,DGPS,1.3,0.8,1.0,
2097,T,190626,183927,46.993008N,007.459448E,551,8,59,3D,DGPS,1.3,0.8,1.0,
2098,T,190626,183928,46.993016N,007.459473E,551,7,61,3D,DGPS,1.7,1.0,1.4,
2099,T,190626,183929,46.993024N,007.459498E,552,7,61,3D,DGPS,1.3,0.8,1.0,
2100,T,190626,183930,46.993033N,007.459526E,552,7,61,3D,DGPS,1.3,1.0,0.8,
2101,T,190626,183931,46.993041N,007.459561E,552,7,60,3D,DGPS,1.9,1.1,1.5,
2102,T,190626,183932,46.993048N,007.459598E,552,7,60,3D,DGPS,1.9,1.1,1.5,
2103,T,190626,183933,46.993058N,007.459624E,552,7,62,3D,DGPS,1.9,1.1,1.5,
2104,T,190626,183934,46.993066N,007.459646E,552,7,71,3D,DGPS,1.8,0.9,1.5,
2105,T,190626,183935,46.993069N,007.459673E,552,7,91,3D,DGPS,1.3,0.8,1.0,
2106,T,190626,183936,46.993069N,007.459696E,553,7,89,3D,DGPS,1.3,0.8,1.0,
2107,T,190626,183937,46.993073N,007.459721E,553,6,87,3D,DGPS,1.7,0.9,1.4,
2108,T,190626,183938,46.993080N,007.459743E,553,6,86,3D,DGPS,1.0,0.7,0.7,
2109,T,190626,183939,46.993083N,007.459763E,553,5,86,3D,DGPS,1.1,0.8,0.7,
2110,T,190626,183941,46.993093N,007.459786E,553,0,86,3D,DGPS,1.1,0.8,0.7,
2111,T,190626,183942,46.993096N,007.459786E,553,0,86,3D,DGPS,1.0,0.7,0.7,
2112,T,190626,183943,46.993098N,007.459786E,553,0,86,3D,DGPS,1.4,0.8,1.1,
2113,T,190626,183944,46.993100N,007.459786E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2114,T,190626,183945,46.993100N,007.459786E,553,0,86,3D,DGPS,1.0,0.7,0.7,
2115,T,190626,183946,46.993100N,007.459786E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2116,T,190626,183947,46.993100N,007.459786E,553,0,86,3D,DGPS,1.4,0.8,1.1,
2117,T,190626,183948,46.993100N,007.459793E,553,0,86,3D,DGPS,1.1,0.8,0.7,
2118,T,190626,183949,46.993100N,007.459793E,553,0,86,3D,DGPS,1.4,0.8,1.1,
2119,T,190626,183950,46.993100N,007.459796E,553,0,86,3D,DGPS,1.0,0.7,0.7,
2120,T,190626,183951,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2121,T,190626,183952,46.993100N,007.459796E,553,0,86,3D,DGPS,1.5,0.9,1.1,
2122,T,190626,183953,46.993100N,007.459796E,553,0,86,3D,DGPS,1.2,0.9,0.7,
2123,T,190626,183954,46.993100N,007.459796E,553,0,86,3D,DGPS,1.2,0.9,0.7,
2124,T,190626,183955,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2125,T,190626,183956,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2126,T,190626,183957,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2127,T,190626,183958,46.993100N,007.459796E,553,0,86,3D,DGPS,1.5,0.9,1.2,
2128,T,190626,183959,46.993100N,007.459796E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2129,T,190626,184000,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2130,T,190626,184001,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2131,T,190626,184002,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2132,T,190626,184003,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2133,T,190626,184004,46.993100N,007.459796E,553,0,86,3D,DGPS,1.4,0.8,1.1,
2134,T,190626,184005,46.993100N,007.459796E,553,0,86,3D,DGPS,1.5,0.9,1.2,
2135,T,190626,184006,46.993100N,007.459796E,553,0,86,3D,DGPS,1.5,0.9,1.2,
2136,T,190626,184007,46.993100N,007.459796E,553,0,86,3D,DGPS,1.5,0.9,1.2,
2137,T,190626,184008,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2138,T,190626,184009,46.993101N,007.459794E,553,0,86,3D,DGPS,1.1,0.8,0.7,
2139,T,190626,184010,46.993101N,007.459794E,553,0,86,3D,DGPS,1.5,0.9,1.2,
2140,T,190626,184011,46.993101N,007.459794E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2141,T,190626,184012,46.993101N,007.459794E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2142,T,190626,184013,46.993101N,007.459794E,553,0,86,3D,DGPS,1.3,0.8,1.0,
2143,T,190626,184014,46.993101N,007.459794E,553,0,86,3D,DGPS,1.8,0.9,1.5,
2144,T,190626,184015,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2145,T,190626,184016,46.993101N,007.459794E,553,0,86,3D,DGPS,1.8,0.9,1.5,
2146,T,190626,184017,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2147,T,190626,184018,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2148,T,190626,184019,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2149,T,190626,184020,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2150,T,190626,184021,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2151,T,190626,184022,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2152,T,190626,184023,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2153,T,190626,184024,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,1.0,1.4,
2154,T,190626,184025,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,1.0,1.4,
2155,T,190626,184026,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,1.0,1.4,
2156,T,190626,184027,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2157,T,190626,184028,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2158,T,190626,184029,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2159,T,190626,184030,46.993101N,007.459794E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2160,T,190626,184031,46.993101N,007.459793E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2161,T,190626,184032,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2162,T,190626,184033,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2163,T,190626,184034,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2164,T,190626,184035,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2165,T,190626,184036,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2166,T,190626,184037,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2167,T,190626,184038,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2168,T,190626,184039,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2169,T,190626,184040,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2170,T,190626,184041,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2171,T,190626,184042,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2172,T,190626,184043,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2173,T,190626,184044,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2174,T,190626,184045,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2175,T,190626,184046,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2176,T,190626,184047,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2177,T,190626,184048,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2178,T,190626,184049,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2179,T,190626,184050,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2180,T,190626,184051,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2181,T,190626,184052,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2182,T,190626,184053,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2183,T,190626,184054,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2184,T,190626,184055,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2185,T,190626,184056,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2186,T,190626,184057,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2187,T,190626,184058,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2188,T,190626,184059,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2189,T,190626,184100,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2190,T,190626,184101,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2191,T,190626,184102,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2192,T,190626,184103,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2193,T,190626,184104,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2194,T,190626,184105,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2195,T,190626,184106,46.993101N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2196,T,190626,184107,46.993101N,007.459793E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2197,T,190626,184108,46.993101N,007.459793E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2198,T,190626,184111,46.993103N,007.459791E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2199,T,190626,184112,46.993103N,007.459791E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2200,T,190626,184113,46.993103N,007.459791E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2201,T,190626,184115,46.993103N,007.459791E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2202,T,190626,184116,46.993103N,007.459791E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2203,T,190626,184117,46.993103N,007.459793E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2204,T,190626,184118,46.993103N,007.459793E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2205,T,190626,184119,46.993103N,007.459791E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2206,T,190626,184120,46.993103N,007.459791E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2207,T,190626,184121,46.993103N,007.459791E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2208,T,190626,184122,46.993103N,007.459791E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2209,T,190626,184123,46.993101N,007.459793E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2210,T,190626,184124,46.993101N,007.459796E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2211,T,190626,184125,46.993101N,007.459796E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2212,T,190626,184126,46.993101N,007.459796E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2213,T,190626,184129,46.993101N,007.459796E,553,0,86,3D,DGPS,1.9,1.1,1.5,
2214,T,190626,184130,46.993101N,007.459796E,553,0,86,3D,DGPS,1.7,1.0,1.4,
2215,T,190626,184131,46.993101N,007.459796E,553,0,86,3D,DGPS,1.7,1.0,1.4,
2216,T,190626,184132,46.993101N,007.459796E,553,0,86,3D,DGPS,1.8,1.0,1.5,
2217,T,190626,184135,46.993100N,007.459796E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2218,T,190626,184136,46.993098N,007.459798E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2219,T,190626,184137,46.993098N,007.459798E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2220,T,190626,184138,46.993098N,007.459798E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2221,T,190626,184141,46.993098N,007.459796E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2222,T,190626,184142,46.993096N,007.459796E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2223,T,190626,184143,46.993098N,007.459796E,553,0,86,3D,DGPS,1.8,0.9,1.5,
2224,T,190626,184144,46.993098N,007.459798E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2225,T,190626,184147,46.993100N,007.459798E,553,0,86,3D,DGPS,1.8,1.0,1.5,
2226,T,190626,184148,46.993101N,007.459800E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2227,T,190626,184149,46.993101N,007.459800E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2228,T,190626,184150,46.993103N,007.459801E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2229,T,190626,184153,46.993106N,007.459804E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2230,T,190626,184154,46.993106N,007.459806E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2231,T,190626,184155,46.993108N,007.459806E,553,0,86,3D,DGPS,1.3,1.0,0.8,
2232,T,190626,184156,46.993110N,007.459808E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2233,T,190626,184157,46.993110N,007.459808E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2234,T,190626,184158,46.993110N,007.459810E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2235,T,190626,184159,46.993110N,007.459810E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2236,T,190626,184200,46.993111N,007.459811E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2237,T,190626,184201,46.993111N,007.459811E,553,0,86,3D,DGPS,1.2,0.9,0.8,
2238,T,190626,184202,46.993113N,007.459811E,553,0,86,3D,DGPS,1.9,1.0,1.6,
2239,T,190626,184205,46.993116N,007.459808E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2240,T,190626,184206,46.993119N,007.459808E,553,0,86,3D,DGPS,1.2,0.8,0.8,
2241,T,190626,184207,46.993121N,007.459808E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2242,T,190626,184208,46.993121N,007.459808E,553,0,86,3D,DGPS,1.7,1.0,1.4,
2243,T,190626,184211,46.993121N,007.459808E,553,0,86,3D,DGPS,1.7,0.9,1.4,
2244,T,190626,184212,46.993121N,007.459808E,553,0,86,3D,DGPS,1.9,1.0,1.6,
2245,T,190626,184213,46.993121N,007.459808E,553,0,86,3D,DGPS,1.9,1.0,1.6,
2246,T,190626,184214,46.993121N,007.459808E,553,0,86,3D,DGPS,1.9,1.0,1.6,
2247,T,190626,184215,46.993121N,007.459808E,554,0,86,3D,DGPS,1.7,1.0,1.4,
2248,T,190626,184216,46.993121N,007.459806E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2249,T,190626,184217,46.993123N,007.459808E,554,0,86,3D,DGPS,1.7,1.0,1.4,
2250,T,190626,184218,46.993121N,007.459811E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2251,T,190626,184219,46.993121N,007.459811E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2252,T,190626,184220,46.993121N,007.459818E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2253,T,190626,184221,46.993123N,007.459826E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2254,T,190626,184222,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2255,T,190626,184223,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2256,T,190626,184224,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2257,T,190626,184225,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2258,T,190626,184226,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2259,T,190626,184227,46.993123N,007.459826E,554,0,86,3D,DGPS,1.8,0.9,1.6,
2260,T,190626,184228,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2261,T,190626,184229,46.993123N,007.459826E,554,0,86,3D,DGPS,1.8,0.9,1.6,
2262,T,190626,184230,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2263,T,190626,184231,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2264,T,190626,184232,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2265,T,190626,184233,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2266,T,190626,184234,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2267,T,190626,184235,46.993123N,007.459826E,554,0,86,3D,DGPS,1.8,0.9,1.6,
2268,T,190626,184236,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2269,T,190626,184237,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2270,T,190626,184238,46.993123N,007.459826E,554,0,86,3D,DGPS,1.9,1.0,1.6,
2271,T,190626,184239,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2272,T,190626,184240,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2273,T,190626,184241,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2274,T,190626,184242,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2275,T,190626,184243,46.993123N,007.459826E,554,0,86,3D,DGPS,1.7,0.9,1.4,
2276,T,190626,184244,46.993123N,007.459826E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2277,T,190626,184245,46.993123N,007.459826E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2278,T,190626,184246,46.993123N,007.459826E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2279,T,190626,184247,46.993123N,007.459826E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2280,T,190626,184248,46.993125N,007.459830E,554,0,86,3D,DGPS,1.2,0.8,0.8,
2281,T,190626,184249,46.993126N,007.459845E,553,4,81,3D,DGPS,1.2,0.8,0.8,
2282,T,190626,184250,46.993121N,007.459868E,553,7,98,3D,DGPS,1.2,0.8,0.8,
2283,T,190626,184251,46.993121N,007.459900E,553,8,106,3D,DGPS,1.2,0.8,0.8,
2284,T,190626,184252,46.993111N,007.459931E,553,8,126,3D,DGPS,1.9,1.1,1.5,
2285,T,190626,184253,46.993098N,007.459956E,553,8,144,3D,DGPS,1.7,0.9,1.4,
2286,T,190626,184254,46.993078N,007.459978E,553,9,152,3D,DGPS,1.7,0.9,1.4,
2287,T,190626,184255,46.993056N,007.459998E,553,9,154,3D,DGPS,1.7,0.9,1.4,
2288,T,190626,184256,46.993035N,007.460019E,553,10,151,3D,DGPS,1.7,0.9,1.4,
2289,T,190626,184257,46.993011N,007.460043E,553,10,149,3D,DGPS,1.7,0.9,1.4,
2290,T,190626,184258,46.992986N,007.460068E,553,10,149,3D,DGPS,1.7,0.9,1.4,
2291,T,190626,184259,46.992960N,007.460089E,553,11,150,3D,DGPS,1.7,0.9,1.4,
2292,T,190626,184300,46.992930N,007.460111E,553,11,151,3D,DGPS,1.7,0.9,1.4,
2293,T,190626,184301,46.992901N,007.460133E,553,11,151,3D,DGPS,1.7,0.9,1.4,
2294,T,190626,184302,46.992873N,007.460154E,552,11,152,3D,DGPS,1.7,0.9,1.4,
2295,T,190626,184303,46.992844N,007.460174E,552,11,153,3D,DGPS,1.7,0.9,1.4,
2296,T,190626,184304,46.992814N,007.460194E,552,12,154,3D,DGPS,1.7,0.9,1.4,
2297,T,190626,184305,46.992785N,007.460218E,552,12,154,3D,DGPS,1.7,0.9,1.4,
2298,T,190626,184306,46.992754N,007.460239E,552,12,154,3D,DGPS,1.7,0.9,1.4,
2299,T,190626,184307,46.992726N,007.460261E,552,11,152,3D,DGPS,1.7,0.9,1.4,
2300,T,190626,184308,46.992703N,007.460281E,552,9,151,3D,DGPS,1.7,0.9,1.4,
2301,T,190626,184309,46.992683N,007.460299E,552,8,149,3D,DGPS,1.7,0.9,1.4,
2302,T,190626,184310,46.992663N,007.460318E,552,8,148,3D,DGPS,1.7,0.9,1.4,
2303,T,190626,184311,46.992643N,007.460336E,551,9,149,3D,DGPS,1.7,0.9,1.4,
2304,T,190626,184312,46.992621N,007.460353E,551,9,149,3D,DGPS,1.7,0.9,1.4,
2305,T,190626,184313,46.992601N,007.460369E,551,9,149,3D,DGPS,1.7,0.9,1.4,
2306,T,190626,184314,46.992583N,007.460386E,551,8,149,3D,DGPS,1.7,0.9,1.4,
2307,T,190626,184315,46.992563N,007.460403E,551,9,145,3D,DGPS,1.7,0.9,1.4,
2308,T,190626,184316,46.992544N,007.460423E,551,9,146,3D,DGPS,1.7,0.9,1.4,
2309,T,190626,184317,46.992521N,007.460440E,551,10,147,3D,DGPS,1.7,0.9,1.4,
2310,T,190626,184318,46.992496N,007.460456E,551,10,148,3D,DGPS,1.2,0.8,0.8,
2311,T,190626,184319,46.992471N,007.460471E,551,11,149,3D,DGPS,1.7,0.9,1.4,
2312,T,190626,184320,46.992443N,007.460491E,551,12,152,3D,DGPS,1.2,0.8,0.8,
2313,T,190626,184321,46.992414N,007.460511E,551,12,152,3D,DGPS,1.7,0.9,1.4,
2314,T,190626,184322,46.992385N,007.460538E,551,13,152,3D,DGPS,1.7,0.9,1.4,
2315,T,190626,184323,46.992356N,007.460561E,551,13,152,3D,DGPS,1.7,0.9,1.4,
2316,T,190626,184324,46.992326N,007.460585E,551,13,152,3D,DGPS,1.7,0.9,1.4,
2317,T,190626,184325,46.992296N,007.460609E,551,13,152,3D,DGPS,1.7,0.9,1.4,
2318,T,190626,184326,46.992265N,007.460633E,551,13,152,3D,DGPS,1.7,0.9,1.4,
2319,T,190626,184327,46.992233N,007.460656E,551,14,152,3D,DGPS,1.7,0.9,1.4,
2320,T,190626,184328,46.992199N,007.460681E,551,14,152,3D,DGPS,1.7,0.9,1.4,
2321,T,190626,184329,46.992166N,007.460706E,551,14,152,3D,DGPS,1.7,0.9,1.4,
2322,T,190626,184330,46.992133N,007.460731E,551,14,153,3D,DGPS,1.7,0.9,1.4,
2323,T,190626,184331,46.992098N,007.460756E,551,15,152,3D,DGPS,1.7,0.9,1.4,
2324,T,190626,184332,46.992063N,007.460784E,551,15,152,3D,DGPS,1.7,0.9,1.4,
2325,T,190626,184333,46.992028N,007.460810E,551,15,153,3D,DGPS,1.7,0.9,1.4,
2326,T,190626,184334,46.991991N,007.460833E,550,15,154,3D,DGPS,1.7,0.9,1.4,
2327,T,190626,184335,46.991953N,007.460856E,550,15,155,3D,DGPS,1.7,0.9,1.4,
2328,T,190626,184336,46.991918N,007.460883E,550,15,155,3D,DGPS,1.7,0.9,1.4,
2329,T,190626,184337,46.991881N,007.460910E,551,15,153,3D,DGPS,1.7,0.9,1.4,
2330,T,190626,184338,46.991846N,007.460938E,551,15,152,3D,DGPS,1.7,0.9,1.4,
2331,T,190626,184339,46.991811N,007.460964E,551,16,151,3D,DGPS,1.7,0.9,1.4,
2332,T,190626,184340,46.991775N,007.460993E,551,16,151,3D,DGPS,1.7,0.9,1.4,
2333,T,190626,184341,46.991740N,007.461020E,551,16,151,3D,DGPS,1.7,0.9,1.4,
2334,T,190626,184342,46.991704N,007.461048E,551,16,152,3D,DGPS,1.7,0.9,1.4,
2335,T,190626,184343,46.991668N,007.461073E,551,16,153,3D,DGPS,1.7,0.9,1.4,
2336,T,190626,184344,46.991631N,007.461099E,551,16,153,3D,DGPS,1.7,0.9,1.4,
2337,T,190626,184345,46.991595N,007.461126E,551,16,153,3D,DGPS,1.7,0.9,1.4,
2338,T,190626,184346,46.991558N,007.461153E,551,16,153,3D,DGPS,1.7,0.9,1.4,
2339,T,190626,184347,46.991521N,007.461180E,551,16,152,3D,DGPS,1.7,0.9,1.4,
2340,T,190626,184348,46.991486N,007.461208E,551,16,152,3D,DGPS,1.7,0.9,1.4,
2341,T,190626,184349,46.991449N,007.461236E,551,16,151,3D,DGPS,1.7,0.9,1.4,
2342,T,190626,184350,46.991414N,007.461264E,551,15,150,3D,DGPS,1.7,0.9,1.4,
2343,T,190626,184351,46.991381N,007.461291E,551,14,150,3D,DGPS,1.7,0.9,1.4,
2344,T,190626,184352,46.991350N,007.461315E,551,14,152,3D,DGPS,1.7,0.9,1.4,
2345,T,190626,184353,46.991318N,007.461336E,551,14,153,3D,DGPS,1.7,0.9,1.4,
2346,T,190626,184354,46.991281N,007.461360E,551,15,154,3D,DGPS,1.2,0.8,0.8,
2347,T,190626,184355,46.991246N,007.461384E,551,15,154,3D,DGPS,1.2,0.8,0.8,
2348,T,190626,184356,46.991211N,007.461411E,551,16,153,3D,DGPS,1.2,0.8,0.8,
2349,T,190626,184357,46.991174N,007.461439E,551,16,153,3D,DGPS,1.7,0.9,1.4,
2350,T,190626,184358,46.991138N,007.461466E,551,16,152,3D,DGPS,1.7,0.9,1.4,
2351,T,190626,184359,46.991099N,007.461495E,551,16,152,3D,DGPS,1.7,0.9,1.4,
2352,T,190626,184400,46.991063N,007.461523E,551,16,152,3D,DGPS,1.7,0.9,1.4,
2353,T,190626,184401,46.991024N,007.461553E,551,16,152,3D,DGPS,1.7,0.9,1.4,
2354,T,190626,184402,46.990986N,007.461581E,551,17,153,3D,DGPS,1.2,0.8,0.8,
