107,2019,178,908,10,30.26,44.38,493.3,16.45,12.7,3.104
107,2019,178,908,20.13,30.26,44.27,496.4,16.39,12.7,3.104
107,2019,178,908,30,30.26,44.3,500.3,16.4,12.69,3.104
107,2019,178,908,40,30.26,44.3,497.6,16.42,12.69,3.104
107,2019,178,908,50,30.26,44.36,494.1,16.41,12.7,3.104
107,2019,178,909,0,30.26,44.34,485.9,16.3,12.7,3.104
107,2019,178,909,10,30.26,44.24,486.2,16.29,12.71,3.104
107,2019,178,909,20,30.25,44.29,486.2,16.35,12.69,3.104
107,2019,178,909,30,30.25,44.35,493.5,16.41,12.72,3.104
107,2019,178,909,40.13,30.23,44.42,492.9,16.37,12.7,3.104
107,2019,178,909,50,30.22,44.48,497.3,16.38,12.71,3.104
107,2019,178,910,0,30.2,44.5,490.1,16.37,12.69,3.104
107,2019,178,910,10,30.19,44.44,509.7,16.37,12.72,3.104
107,2019,178,910,20.13,30.19,44.43,546.4,16.39,12.69,3.104
107,2019,178,910,30,30.19,44.45,502.6,16.39,12.71,3.104
107,2019,178,910,40,30.19,44.5,487.7,16.39,12.69,3.104
107,2019,178,910,50,30.19,44.52,488.9,16.4,12.69,3.104
107,2019,178,1124,0,30.53,49.71,877,-6999,12.58,3.105
107,2019,178,1124,10,30.53,49.72,808,15.55,12.56,3.105
107,2019,178,1124,20,30.53,49.72,655.7,17.65,12.52,3.105
107,2019,178,1124,30,30.53,49.8,757,18.06,12.52,3.105
107,2019,178,1124,40,30.53,49.9,713,18.19,12.49,3.105
107,2019,178,1124,50,30.53,49.79,676.8,18.3,12.5,3.105
107,2019,178,1125,.125,30.53,49.65,611.8,18.15,12.48,3.105
107,2019,178,1125,10,30.53,49.45,582.3,18.18,12.5,3.105
107,2019,178,1125,20,30.53,49.3,578.5,18.25,12.47,3.105
107,2019,178,1125,30,30.53,49.12,634.4,18.26,12.45,3.105
107,2019,178,1125,40,30.53,49.02,580.5,18.27,12.48,3.105
107,2019,178,1125,50,30.53,48.98,559.2,18.29,12.46,3.105
107,2019,178,1126,0,30.58,48.98,555.3,18.25,12.48,3.105
107,2019,178,1126,10,30.59,48.98,675.6,18.32,12.46,3.105
107,2019,178,1126,20,30.6,48.98,645.9,18.37,12.48,3.105
107,2019,178,1126,30,30.6,48.98,585,18.31,12.46,3.105
107,2019,178,1126,40,30.6,48.98,574.9,18.37,12.49,3.105
107,2019,178,1126,50,30.6,48.93,547.2,18.3,12.46,3.105
107,2019,178,1127,0,30.6,48.85,553.9,18.29,12.49,3.105
107,2019,178,1127,10,30.6,48.81,543.1,18.34,12.45,3.105
107,2019,178,1127,20,30.6,48.82,529.7,18.43,12.48,3.105
107,2019,178,1127,30,30.6,49,534.7,18.59,12.47,3.105
107,2019,178,1127,40.13,30.6,49.05,537.3,18.61,12.46,3.105
107,2019,178,1127,50,30.6,49.05,530,18.65,12.48,3.105
107,2019,178,1128,0,30.6,49.04,497.7,18.58,12.46,3.105
107,2019,178,1128,10,30.6,48.94,515.2,18.59,12.48,3.105
107,2019,178,1128,20.13,30.6,48.94,500.6,18.63,12.47,3.105
107,2019,178,1128,30,30.6,48.97,533.8,18.72,12.49,3.105
107,2019,178,1128,40,30.6,49.06,600.4,18.85,12.47,3.105
107,2019,178,1128,50,30.64,49.2,564.6,18.89,12.5,3.105
107,2019,178,1129,0,30.66,49.29,546.2,18.91,12.47,3.105
107,2019,178,1129,10,30.66,49.39,550.2,18.93,12.51,3.105
107,2019,178,1129,20,30.66,49.55,525.8,19,12.53,3.105
107,2019,178,1129,30,30.66,49.49,533.4,18.94,12.59,3.105
107,2019,178,1129,40,30.66,49.37,487,19.24,12.63,3.105
107,2019,178,1129,50,30.66,49.22,489.2,19.26,12.65,3.105
107,2019,178,1130,0,30.66,49.14,495.4,19.24,12.69,3.105
107,2019,178,1130,10,30.66,49.12,515.2,19.24,12.69,3.105
107,2019,178,1130,20,30.66,49.02,484.7,19.12,12.71,3.105
107,2019,178,1130,30,30.66,48.97,482.7,19.01,12.69,3.105
