Typ,ID,Time,Temp,lon,lat,altitude
Bicycle,1,2019-06-26 22:52:20,25.17,7.457939,46.99258,548
Bicycle,1,2019-06-26 22:52:30,25.17,7.458271,46.99267,550
Bicycle,1,2019-06-26 22:52:40,25.15,7.458613,46.99275,550
Bicycle,1,2019-06-26 22:52:50,25.09,7.458959,46.99283,551
Bicycle,1,2019-06-26 22:53:00,25.01,7.459278,46.99294,552
Bicycle,1,2019-06-26 22:53:10,24.9,7.459596,46.99306,553
Bicycle,1,2019-06-26 22:53:20,24.82,7.459921,46.99314,554
Bicycle,1,2019-06-26 22:53:30,24.77,7.460166,46.99293,555
Bicycle,1,2019-06-26 22:53:40,24.76,7.46045,46.99258,553
Bicycle,1,2019-06-26 22:53:50,24.67,7.460749,46.99217,552
Bicycle,1,2019-06-26 22:54:00,24.54,7.461036,46.99179,552
Bicycle,1,2019-06-26 22:54:10,24.43,7.461296,46.99144,552
Bicycle,1,2019-06-26 22:54:20,24.34,7.461567,46.99108,552
Bicycle,1,2019-06-26 22:54:30,24.25,7.461835,46.99072,552
Bicycle,1,2019-06-26 22:54:40,24.18,7.462089,46.99037,552
Bicycle,1,2019-06-26 22:54:50,24.11,7.462363,46.99004,553
Bicycle,1,2019-06-26 22:55:00,24.03,7.462616,46.98969,553
Bicycle,1,2019-06-26 22:55:10,23.97,7.462891,46.98932,552
Bicycle,1,2019-06-26 22:55:20,24.01,7.462823,46.98889,555
Bicycle,1,2019-06-26 22:55:30,24.1,7.462184,46.98865,556
Bicycle,1,2019-06-26 22:55:40,24.21,7.461518,46.98841,552
Bicycle,1,2019-06-26 22:55:50,24.28,7.461728,46.98792,548
Bicycle,1,2019-06-26 22:56:00,24.19,7.461991,46.98739,547
Bicycle,1,2019-06-26 22:56:10,24.05,7.462243,46.98686,546
Bicycle,1,2019-06-26 22:56:20,23.94,7.462456,46.9864,546
Bicycle,1,2019-06-26 22:56:30,23.87,7.462594,46.98602,546
Bicycle,1,2019-06-26 22:56:40,23.83,7.462416,46.9856,544
Bicycle,1,2019-06-26 22:56:50,23.79,7.462106,46.98504,541
Bicycle,1,2019-06-26 22:57:00,23.69,7.461786,46.98445,539
Bicycle,1,2019-06-26 22:57:10,23.59,7.461536,46.98396,540
Bicycle,1,2019-06-26 22:57:20,23.61,7.461526,46.98348,540
Bicycle,1,2019-06-26 22:57:30,23.69,7.461403,46.9829,536
Bicycle,1,2019-06-26 22:57:40,23.75,7.460886,46.9825,531
Bicycle,1,2019-06-26 22:57:50,23.72,7.459851,46.98228,529
Bicycle,1,2019-06-26 22:58:00,23.65,7.45906,46.98246,528
Bicycle,1,2019-06-26 22:58:10,23.65,7.458421,46.98257,529
Bicycle,1,2019-06-26 22:58:20,23.72,7.457868,46.9828,526
Bicycle,1,2019-06-26 22:58:30,23.82,7.457301,46.98279,523
Bicycle,1,2019-06-26 22:58:40,23.88,7.457041,46.98283,522
Bicycle,1,2019-06-26 22:58:50,23.93,7.456743,46.98259,524
Bicycle,1,2019-06-26 22:59:00,24.02,7.456738,46.98208,524
Bicycle,1,2019-06-26 22:59:10,24.13,7.456803,46.98145,521
Bicycle,1,2019-06-26 22:59:20,24.17,7.456843,46.98081,519
Bicycle,1,2019-06-26 22:59:30,24.23,7.456916,46.98026,518
Bicycle,1,2019-06-26 22:59:40,24.24,7.45695,46.97977,518
Bicycle,1,2019-06-26 22:59:50,24.34,7.45705,46.97926,518
Logger,3,2019-06-26 22:00:00,27.846,7.42253,46.95292,553.8
Logger,3,2019-06-26 22:00:00,26.668,7.40633,46.94333,555.5
Logger,3,2019-06-26 22:00:00,29.569,7.44925,46.94851,536.6
Logger,3,2019-06-26 22:00:00,24.225,7.38733,46.98041,590.2
Logger,3,2019-06-26 22:00:00,25.19,7.38371,46.9402,561.9
Logger,3,2019-06-26 22:00:00,28.64,7.46248,46.968,550.5
Logger,3,2019-06-26 22:00:00,25.061,7.42015,46.95029,552.4
Logger,3,2019-06-26 22:00:00,27.19,7.4354,46.95791,558.6
Logger,3,2019-06-26 22:00:00,25.4,7.43982,46.96249,562.8
Logger,3,2019-06-26 22:00:00,26.896,7.47194,46.94701,564
Logger,3,2019-06-26 22:00:00,24.787,7.46442,46.94471,549.2
Logger,3,2019-06-26 22:00:00,28.375,7.44885,46.94381,530.8
Logger,3,2019-06-26 22:00:00,28.821,7.44415,46.9497,539.2
Logger,3,2019-06-26 22:00:00,29.521,7.43849,46.94729,542.5
Logger,3,2019-06-26 22:00:00,27.239,7.46019,46.95189,568.4
Logger,3,2019-06-26 22:00:00,27.011,7.44738,46.93861,519.7
Logger,3,2019-06-26 22:00:00,27.732,7.46992,46.95065,579.1
Logger,3,2019-06-26 22:00:00,25.482,7.39462,46.90339,656.7
Logger,3,2019-06-26 22:00:00,25.061,7.44213,46.9395,503.1
Logger,3,2019-06-26 22:00:00,25.886,7.4562,46.94687,499.6
Logger,3,2019-06-26 22:00:00,25.013,7.49872,46.95575,574.3
Logger,3,2019-06-26 22:00:00,25.352,7.42031,46.92781,567.2
Logger,3,2019-06-26 22:00:00,28.54,7.42567,46.94719,543.7
Logger,3,2019-06-26 22:00:00,27.863,7.43097,46.94192,524.6
Logger,3,2019-06-26 22:00:00,24.448,7.47124,46.94861,558.5
Logger,3,2019-06-26 22:00:00,28.374,7.47194,46.95555,563.7
Logger,3,2019-06-26 22:00:00,23.966,7.40995,46.92041,577.2
Logger,3,2019-06-26 22:00:00,24.32,7.42128,46.95739,552.3
Logger,3,2019-06-26 22:00:00,25.79,7.45656,46.93798,535.2
Logger,3,2019-06-26 22:00:00,27.863,7.45802,46.95696,559.3
Logger,3,2019-06-26 22:00:00,27.453,7.46887,46.94518,566.3
Logger,3,2019-06-26 22:00:00,28.572,7.44772,46.95519,542.8
Logger,3,2019-06-26 22:00:00,28.011,7.44514,46.95896,538.1
Logger,3,2019-06-26 22:00:00,26.325,7.43739,46.92607,619.8
Logger,3,2019-06-26 22:00:00,25.579,7.40134,46.9489,545.9
Logger,3,2019-06-26 22:00:00,28.621,7.45193,46.94858,533.1
Logger,3,2019-06-26 22:00:00,26.652,7.43462,46.94187,521.4
Logger,3,2019-06-26 22:00:00,28.97,7.45351,46.94813,532
Logger,3,2019-06-26 22:00:00,28.854,7.44741,46.94828,539.5
Logger,3,2019-06-26 22:00:00,27.585,7.46968,46.96717,547.6
Logger,3,2019-06-26 22:00:00,28.721,7.44418,46.94983,539
Logger,3,2019-06-26 22:00:00,26.57,7.43821,46.9651,573.1
Logger,3,2019-06-26 22:00:00,24.223,7.46833,46.94644,558.2
Logger,3,2019-06-26 22:00:00,27.24,NA,NA,NA
Logger,3,2019-06-26 22:00:00,21.569,7.36586,46.93362,574.3
Logger,3,2019-06-26 22:00:00,28.838,7.45191,46.96174,554.9
Logger,3,2019-06-26 22:00:00,29.27,7.44376,46.94879,541.5
Logger,3,2019-06-26 22:00:00,28.805,7.44077,46.95152,534.6
Logger,3,2019-06-26 22:00:00,27.947,7.43133,46.94077,525.7
Logger,3,2019-06-26 22:00:00,25.822,7.48007,46.93919,553.1
Logger,3,2019-06-26 22:00:00,25.627,7.41689,46.94211,548.4
Logger,3,2019-06-26 22:00:00,26.603,7.43887,46.93508,532.6
Logger,3,2019-06-26 22:00:00,26.002,7.37478,46.94555,554.2
Logger,3,2019-06-26 22:00:00,24.609,7.44116,46.974,492.4
Logger,3,2019-06-26 22:00:00,25.159,7.44922,46.96766,526.8
Logger,3,2019-06-26 22:00:00,23.437,7.50376,46.96682,557.6
Logger,3,2019-06-26 22:00:00,28.705,7.43365,46.94832,540.1
Logger,3,2019-06-26 22:00:00,26.799,7.42312,46.93719,560.6
Logger,3,2019-06-26 22:00:00,29.137,7.44354,46.94692,542.6
Logger,3,2019-06-26 22:00:00,28.823,7.43786,46.94658,540.3
Logger,3,2019-06-26 22:00:00,27.715,7.46407,46.94714,561.6
Logger,3,2019-06-26 22:00:00,29.603,7.44437,46.94917,539.1
Logger,3,2019-06-26 22:00:00,25.546,7.45326,46.93122,533.5
Logger,3,2019-06-26 22:00:00,27.323,7.43582,46.96406,576.1
Logger,3,2019-06-26 22:00:00,23.645,7.44571,46.94446,500.8
Logger,3,2019-06-26 22:00:00,23.101,7.51182,46.89942,513.1
Logger,3,2019-06-26 22:00:00,25.595,7.46954,46.9356,544.6
Logger,3,2019-06-26 22:00:00,27.816,7.45822,46.94065,551.6
Logger,3,2019-06-26 22:00:00,27.617,7.46255,46.96312,554.5
Logger,3,2019-06-26 22:00:00,25.903,7.48707,46.95289,551.5
Logger,3,2019-06-26 22:00:00,22.142,7.44504,46.96547,494.5
Logger,3,2019-06-26 22:00:00,23.773,NA,NA,NA
Logger,3,2019-06-26 22:00:00,24.529,7.46403,46.9908,552.8
Logger,3,2019-06-26 22:00:00,25.838,7.42805,46.93514,573.7
Logger,3,2019-06-26 22:00:00,27.683,7.43714,46.9517,561.6
CWS,2019-06-26 21:59:00,25.4,7.3943629616851,46.885989049692,724
CWS,2019-06-26 21:55:58,NA,7.383338,46.883334,659
CWS,2019-06-26 21:59:41,28.7,7.38997,46.885852,664
CWS,2019-06-26 21:58:27,NA,7.396762,46.938692,563
CWS,2019-06-26 21:57:37,28.7,7.393031698846,46.943502964423,559
CWS,2019-06-26 21:54:46,29,7.383468,46.94838,564
CWS,2019-06-26 21:53:20,29.4,7.3906078,46.9393034,563
CWS,2019-06-26 21:52:38,NA,7.383763216919,46.960911343438,491
CWS,2019-06-26 21:58:10,28.1,7.395193,46.969016,575
CWS,2019-06-26 21:57:38,29.3,7.388242,46.935403,877
CWS,NA,NA,7.3931004999999,46.9686949,497
CWS,2019-06-26 22:01:18,26.7,7.387597,46.968521,504
CWS,2019-06-26 21:56:36,28,7.385678,46.960113,505
CWS,NA,NA,7.3848442,46.985647,623
CWS,2019-06-26 21:55:49,NA,7.383176,46.985635,622
CWS,2019-06-26 21:57:00,29.5,7.385756,46.985748,613
CWS,2019-06-26 21:59:00,28.7,7.5418698,46.8962022,531
CWS,2019-06-26 21:57:24,27.2,7.4968464999999,46.8845937,535
CWS,2019-06-26 21:59:19,32.05,7.499769,46.8817056,522
CWS,2019-06-26 21:59:39,29.2,7.5445334976196,46.89685791829,540
CWS,2019-06-26 21:55:58,27.5,7.5049432398692,46.878194924856,539
CWS,2019-06-26 21:51:32,NA,7.49307,46.89336,556
CWS,2019-06-26 21:53:21,NA,7.4997968,46.9175396,510
CWS,2019-06-26 22:01:03,28.3,7.499917,46.886085,523
CWS,2019-06-26 21:53:38,NA,7.4997189369507,46.882379277947,524
CWS,2019-06-26 21:52:06,29.7,7.489569,46.871388,596
CWS,2019-06-26 21:58:56,29.2,7.4968374,46.9007223,513
CWS,2019-06-26 21:58:56,26.7,7.4915438,46.8686836,552
CWS,2019-06-26 21:54:19,31.1,7.5070949999999,46.8812327,547
CWS,2019-06-26 21:57:32,30.7,7.5068623,46.8807888,546
CWS,2019-06-26 21:54:11,27.3,7.501444,46.884176,524
CWS,2019-06-26 21:59:47,27.1,7.498782,46.8848117,525
CWS,NA,NA,7.4975849,46.8880656,530
CWS,2019-06-26 21:54:23,29.3,7.4627716246064,46.922055463858,565
CWS,2019-06-26 21:54:16,28.2,7.4326159392216,46.894308085571,779
CWS,2019-06-26 22:01:37,28.1,7.41184,46.91092,662
CWS,2019-06-26 21:54:25,29.4,7.43213,46.92471,635
CWS,2019-06-26 21:52:33,27.6,7.40777,46.92022,586
CWS,2019-06-26 22:00:50,25.2,7.475736,46.88223,830
CWS,2019-06-26 21:59:01,26.6,7.4083063736664,46.92437853784,605
CWS,NA,NA,7.4150876,46.91008,658
CWS,2019-06-26 21:51:36,26.6,7.4196222,46.9217747,622
CWS,2019-06-26 21:56:09,30.9,7.415754,46.913126,630
CWS,NA,NA,7.4146223068237,46.880202036147,710
CWS,NA,NA,7.409987,46.889546,711
CWS,2019-06-26 21:57:21,27,7.421653,46.9248345,597
CWS,2019-06-26 21:58:52,30.1,7.4180889749645,46.906110081866,735
CWS,2019-06-26 21:55:15,27.9,7.4162511792068,46.910842049975,646
CWS,2019-06-26 22:00:40,29.8,7.467421,46.916615,565
CWS,2019-06-26 21:54:03,28.4,7.419442,46.91765,-999
CWS,2019-06-26 21:59:14,30.4,7.4119000000001,46.91085,662
CWS,2019-06-26 22:00:04,29.3,7.517955,46.935309,593
CWS,2019-06-26 22:00:06,26.6,7.5464162000001,46.9256395,622
CWS,NA,NA,7.54509,46.925675,603
CWS,NA,NA,7.4968578784475,46.977900050282,602
CWS,2019-06-26 21:51:54,NA,7.4997491,46.9811288,623
CWS,2019-06-26 21:58:12,28.1,7.501549,46.975624,604
CWS,2019-06-26 21:59:06,29.3,7.5376,46.930259,624
CWS,2019-06-26 21:54:53,29.1,7.505346,46.974159,626
CWS,2019-06-26 21:47:09,28.9,7.529239,46.93181,-999
CWS,2019-06-26 21:52:45,NA,7.5022793010155,46.969686591458,603
CWS,2019-06-26 21:52:01,31.5,7.499718,46.956786,0
CWS,NA,NA,7.4853330999999,46.9797822,589
