"";"log_dist_mean";"log_dist";"log_dist_name";"log_temp_weighted_mean";"log_temp";"log_number_of_log";"log_temp_difference"
"143";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,78256790366441
"144";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,7625679036644
"145";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,71256790366441
"146";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,63256790366441
"147";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,5825679036644
"148";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,5825679036644
"149";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,57256790366441
"150";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,5125679036644
"151";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,5125679036644
"152";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,4425679036644
"153";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,4025679036644
"154";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,4225679036644
"155";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,4925679036644
"156";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,5125679036644
"157";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,5125679036644
"158";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,47256790366441
"159";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,4425679036644
"160";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,39256790366441
"161";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,38256790366441
"162";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,38256790366441
"163";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,3525679036644
"164";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,28256790366441
"165";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,2425679036644
"166";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,29256790366441
"167";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,31256790366441
"168";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,3525679036644
"169";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,31256790366441
"170";344,798898543831;"471.770213780519, 217.827583307143";"Log_48,Log_69";33,8625679036644;"30.457, 35.435";2;3,31256790366441
