"ID","Year","DOY","HHMM","Seconds","Temp.degC","RelHum.percent","CO2.ppm","H2O.degC","Tdew.","Tfrost.","TIMESTAMP","TNUM","X","Y","Z","dateAndTime","TIMESTAMP_CEST","Equal_Temp_Flag","NbrofSats_Flag","Implausible_Flag","Route_Flag","log$date_time_gmt_plus_2","Log_1","Log_2","Log_3","Log_4","Log_6","Log_8","Log_9","Log_10","Log_11","Log_12","Log_13","Log_14","Log_15","Log_16","Log_17","Log_18","Log_19","Log_20","Log_21","Log_22","Log_23","Log_25","Log_26","Log_28","Log_29","Log_30","Log_31","Log_32","Log_33","Log_34","Log_35","Log_36","Log_37","Log_38","Log_39","Log_40","Log_41","Log_42","Log_45","Log_46","Log_47","Log_48","Log_50","Log_51","Log_52","Log_53","Log_54","Log_55","Log_57","Log_58","Log_59","Log_60","Log_61","Log_62","Log_63","Log_65","Log_68","Log_69","Log_70","Log_71","Log_73","Log_74","Log_76","Log_77","Log_78","Log_79","Log_80","Log_82","Log_83","Log_86","Log_87","Log_97","Log_99","Log_101","Log_102"
107,2019,177,1941,40,28.05,69.63,501,21.33,12.97,3.099,"2019-06-26 19:41:40",1561578100,7.418759,46.94831,564," 2019-06-26 19:41:40",2019-06-26 21:41:40,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1941,50,27.98,70.3,501.3,21.38,12.98,3.099,"2019-06-26 19:41:50",1561578110,7.419186,46.94847,563," 2019-06-26 19:41:50",2019-06-26 21:41:50,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1942,NA,27.86,71.4,513.5,21.42,12.97,3.099,"2019-06-26 19:42:00",1561578120,7.419746,46.94863,563," 2019-06-26 19:42:00",2019-06-26 21:42:00,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1942,10,27.7,72.7,507.1,21.44,12.98,3.099,"2019-06-26 19:42:10",1561578130,7.420318,46.94879,564," 2019-06-26 19:42:10",2019-06-26 21:42:10,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1942,20,27.57,73.7,502.5,21.44,12.97,3.099,"2019-06-26 19:42:20",1561578140,7.420369,46.94882,561," 2019-06-26 19:42:20",2019-06-26 21:42:20,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1942,30,27.51,74.1,510.4,21.45,12.98,3.099,"2019-06-26 19:42:30",1561578150,7.420151,46.94891,559," 2019-06-26 19:42:30",2019-06-26 21:42:30,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1942,40,27.45,74.5,498.2,21.46,12.97,3.099,"2019-06-26 19:42:40",1561578160,7.419988,46.94924,561," 2019-06-26 19:42:40",2019-06-26 21:42:40,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1942,50,27.39,74.6,493.5,21.42,12.96,3.099,"2019-06-26 19:42:50",1561578170,7.419776,46.94958,561," 2019-06-26 19:42:50",2019-06-26 21:42:50,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1943,NA,27.31,74.8,494.9,21.36,12.98,3.099,"2019-06-26 19:43:00",1561578180,7.41957,46.94998,560," 2019-06-26 19:43:00",2019-06-26 21:43:00,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1943,10,27.23,75.1,503.9,21.35,12.97,3.099,"2019-06-26 19:43:10",1561578190,7.41976,46.95021,561," 2019-06-26 19:43:10",2019-06-26 21:43:10,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1943,20,27.16,75.4,473.9,21.32,12.97,3.099,"2019-06-26 19:43:20",1561578200,7.4203,46.95036,564," 2019-06-26 19:43:20",2019-06-26 21:43:20,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1943,30,27.1,75.8,473.6,21.33,12.97,3.099,"2019-06-26 19:43:30",1561578210,7.420874,46.9505,568," 2019-06-26 19:43:30",2019-06-26 21:43:30,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1943,40,27.05,76.1,481.3,21.31,12.98,3.099,"2019-06-26 19:43:40",1561578220,7.421479,46.95067,574," 2019-06-26 19:43:40",2019-06-26 21:43:40,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1943,50,27,76.1,476.2,21.31,12.97,3.099,"2019-06-26 19:43:50",1561578230,7.421996,46.95081,578," 2019-06-26 19:43:50",2019-06-26 21:43:50,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1944,NA,27.01,75.8,476.4,21.26,12.98,3.099,"2019-06-26 19:44:00",1561578240,7.422408,46.95086,575," 2019-06-26 19:44:00",2019-06-26 21:44:00,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1944,10,27.05,75.9,481.2,21.32,12.97,3.099,"2019-06-26 19:44:10",1561578250,7.422634,46.95077,569," 2019-06-26 19:44:10",2019-06-26 21:44:10,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1944,20,27.05,76,491.6,21.38,12.97,3.099,"2019-06-26 19:44:20",1561578260,7.422876,46.95061,568," 2019-06-26 19:44:20",2019-06-26 21:44:20,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1944,30,27.05,76.6,506.9,21.52,12.97,3.099,"2019-06-26 19:44:30",1561578270,7.422806,46.95055,566," 2019-06-26 19:44:30",2019-06-26 21:44:30,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1944,40,27.05,77.1,517.6,21.61,12.98,3.099,"2019-06-26 19:44:40",1561578280,7.422458,46.95068,564," 2019-06-26 19:44:40",2019-06-26 21:44:40,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1944,50,27,77.4,514.5,21.58,12.96,3.099,"2019-06-26 19:44:50",1561578290,7.422336,46.95085,563," 2019-06-26 19:44:50",2019-06-26 21:44:50,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1945,NA,26.97,77.5,501.4,21.58,12.96,3.099,"2019-06-26 19:45:00",1561578300,7.422568,46.95094,564," 2019-06-26 19:45:00",2019-06-26 21:45:00,NA,NA,NA,NA,2019-06-26 21:40:00,28.357,28.357,30.659,26,26.39,30.054,26.195,28.258,26.292,28.357,26.195,30.356,30.457,31.472,28.754,28.953,29.652,26.195,26.39,27.37,26.39,26.585,29.953,29.252,25.805,30.154,25.513,25.513,27.468,29.352,29.452,29.552,29.152,27.37,26.879,29.352,28.456,30.255,30.054,28.853,30.154,27.862,25.416,28.853,23.1,30.054,30.862,30.255,30.054,26,26.879,28.655,27.862,26,27.075,24.545,30.255,28.655,31.166,30.862,29.152,31.268,26.488,28.655,24.931,24.931,26.977,30.154,29.352,27.468,23.388,25.416,26.097,27.272,29.053
107,2019,177,1945,10,26.91,76.8,484.2,21.39,12.98,3.099,"2019-06-26 19:45:10",1561578310,7.422483,46.9511,563," 2019-06-26 19:45:10",2019-06-26 21:45:10,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1945,20,26.91,76.1,480.7,21.28,12.97,3.099,"2019-06-26 19:45:20",1561578320,7.422098,46.95127,561," 2019-06-26 19:45:20",2019-06-26 21:45:20,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1945,30,26.95,76.3,488.1,21.35,12.95,3.099,"2019-06-26 19:45:30",1561578330,7.422056,46.95147,560," 2019-06-26 19:45:30",2019-06-26 21:45:30,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1945,40,26.98,76.4,492.9,21.41,12.94,3.099,"2019-06-26 19:45:40",1561578340,7.422189,46.95159,560," 2019-06-26 19:45:40",2019-06-26 21:45:40,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1945,50,27.03,76.3,531.5,21.46,12.97,3.099,"2019-06-26 19:45:50",1561578350,7.422195,46.95159,560," 2019-06-26 19:45:50",2019-06-26 21:45:50,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1946,NA,27.05,75.9,550.2,21.54,12.95,3.099,"2019-06-26 19:46:00",1561578360,7.422195,46.95159,560," 2019-06-26 19:46:00",2019-06-26 21:46:00,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1946,10,27.09,75.7,543.6,21.48,12.97,3.099,"2019-06-26 19:46:10",1561578370,7.422196,46.95159,560," 2019-06-26 19:46:10",2019-06-26 21:46:10,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1946,20,27.11,75.3,505.2,21.39,12.95,3.099,"2019-06-26 19:46:20",1561578380,7.422179,46.95161,560," 2019-06-26 19:46:20",2019-06-26 21:46:20,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1946,30,27.12,75.2,495.5,21.41,12.97,3.099,"2019-06-26 19:46:30",1561578390,7.421888,46.95167,560," 2019-06-26 19:46:30",2019-06-26 21:46:30,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1946,40,27.18,75.9,497.2,21.63,12.96,3.099,"2019-06-26 19:46:40",1561578400,7.421421,46.95181,559," 2019-06-26 19:46:40",2019-06-26 21:46:40,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
107,2019,177,1946,50,27.24,76.7,485.8,21.85,12.96,3.099,"2019-06-26 19:46:50",1561578410,7.420955,46.95202,560," 2019-06-26 19:46:50",2019-06-26 21:46:50,NA,NA,NA,NA,2019-06-26 21:50:00,28.159,27.961,30.356,25.902,26.292,29.652,25.805,27.961,26,27.961,25.805,29.652,29.953,30.963,28.357,28.357,28.953,26.292,26.097,26.977,26,26.292,29.652,28.853,25.805,29.552,25.125,25.222,27.075,28.853,28.853,29.252,28.853,27.075,26.488,29.053,28.06,29.953,29.853,28.853,29.853,27.468,25.125,28.456,23.004,29.752,30.457,29.853,29.452,25.708,26.488,28.159,27.468,25.61,26.488,24.448,29.853,28.159,30.76,30.457,28.853,30.76,26.097,28.357,24.641,24.738,26.585,29.552,28.853,27.075,23.1,24.641,25.416,26.879,28.853
