"ID","Year","DOY","HHMM","Seconds","Temp.degC","RelHum.percent","CO2.ppm","H2O.degC","Tdew.","Tfrost.","TIMESTAMP","TNUM","X","Y","Z","dateAndTime","TIMESTAMP_CEST","Equal_Temp_Flag","NbrofSats_Flag","Implausible_Flag","Route_Flag"
107,2019,177,957,40,30.23,47.59,442.4,18.4,11.73,3.099,"2019-06-26 09:57:40",1561543060,7.434979,46.952871,581," 2019-06-26 09:57:40",2019-06-26 11:57:40,NA,NA,NA,NA
107,2019,177,957,50,30.2,47.47,449.8,18.18,11.7,3.099,"2019-06-26 09:57:50",1561543070,7.434979,46.952871,581," 2019-06-26 09:57:50",2019-06-26 11:57:50,NA,NA,NA,NA
107,2019,177,958,NA,30.15,47.83,458.3,18.21,11.73,3.099,"2019-06-26 09:58:00",1561543080,7.434979,46.952871,581," 2019-06-26 09:58:00",2019-06-26 11:58:00,NA,NA,NA,NA
107,2019,177,958,10,30.14,49.32,466.4,18.53,11.72,3.099,"2019-06-26 09:58:10",1561543090,7.434979,46.952871,581," 2019-06-26 09:58:10",2019-06-26 11:58:10,NA,NA,NA,NA
107,2019,177,958,20,30.08,52.54,446.3,19.18,11.68,3.099,"2019-06-26 09:58:20",1561543100,7.434979,46.952871,581," 2019-06-26 09:58:20",2019-06-26 11:58:20,NA,NA,NA,NA
107,2019,177,958,30,29.99,59.95,455.2,20.68,11.72,3.099,"2019-06-26 09:58:30",1561543110,7.434979,46.952871,581," 2019-06-26 09:58:30",2019-06-26 11:58:30,NA,NA,NA,NA
107,2019,177,958,40,29.86,56.41,443.9,20.06,11.69,3.099,"2019-06-26 09:58:40",1561543120,7.434979,46.952871,581," 2019-06-26 09:58:40",2019-06-26 11:58:40,NA,NA,NA,NA
107,2019,177,958,50,29.69,54.89,437.3,19.31,11.72,3.099,"2019-06-26 09:58:50",1561543130,7.434979,46.952871,581," 2019-06-26 09:58:50",2019-06-26 11:58:50,NA,NA,NA,NA
107,2019,177,959,NA,29.57,54.45,437.7,19.33,11.68,3.099,"2019-06-26 09:59:00",1561543140,7.434979,46.952871,581," 2019-06-26 09:59:00",2019-06-26 11:59:00,NA,NA,NA,NA
107,2019,177,959,10,29.41,54.62,439,19.05,11.72,3.099,"2019-06-26 09:59:10",1561543150,7.434979,46.952871,581," 2019-06-26 09:59:10",2019-06-26 11:59:10,NA,NA,NA,NA
107,2019,177,959,20,29.33,54.92,439.1,19.22,11.69,3.099,"2019-06-26 09:59:20",1561543160,7.434979,46.952871,581," 2019-06-26 09:59:20",2019-06-26 11:59:20,NA,NA,NA,NA
107,2019,177,959,30,29.36,53.95,439.2,18.97,11.73,3.099,"2019-06-26 09:59:30",1561543170,7.434979,46.952871,581," 2019-06-26 09:59:30",2019-06-26 11:59:30,NA,NA,NA,NA
107,2019,177,959,40,29.46,51.42,440.6,18.51,11.69,3.099,"2019-06-26 09:59:40",1561543180,7.434979,46.952871,581," 2019-06-26 09:59:40",2019-06-26 11:59:40,NA,NA,NA,NA
107,2019,177,959,50,29.47,51.43,448.7,18.48,11.73,3.099,"2019-06-26 09:59:50",1561543190,7.434979,46.952871,581," 2019-06-26 09:59:50",2019-06-26 11:59:50,NA,NA,NA,NA
107,2019,177,1000,NA,29.52,51.3,443.8,18.53,11.69,3.099,"2019-06-26 10:00:00",1561543200,7.434979,46.952871,581," 2019-06-26 10:00:00",2019-06-26 12:00:00,NA,NA,NA,NA
107,2019,177,1000,10.13,29.55,50.14,440.9,18.31,11.67,3.099,"2019-06-26 10:00:10",1561543210,7.434979,46.952871,581," 2019-06-26 10:00:10",2019-06-26 12:00:10,NA,NA,NA,NA
107,2019,177,1000,20,29.63,49.73,444.6,18.24,11.73,3.099,"2019-06-26 10:00:20",1561543220,7.434979,46.952871,581," 2019-06-26 10:00:20",2019-06-26 12:00:20,NA,NA,NA,NA
107,2019,177,1000,30,29.71,49.34,442.7,18.2,11.69,3.099,"2019-06-26 10:00:30",1561543230,7.434979,46.952871,581," 2019-06-26 10:00:30",2019-06-26 12:00:30,NA,NA,NA,NA
107,2019,177,1000,40,29.79,48.62,439.6,18.07,11.74,3.099,"2019-06-26 10:00:40",1561543240,7.434979,46.952871,581," 2019-06-26 10:00:40",2019-06-26 12:00:40,NA,NA,NA,NA
107,2019,177,1000,50,29.87,47.85,463.6,17.93,11.69,3.099,"2019-06-26 10:00:50",1561543250,7.434979,46.952871,581," 2019-06-26 10:00:50",2019-06-26 12:00:50,NA,NA,NA,NA
107,2019,177,1001,NA,29.94,47.88,447.6,18.03,11.73,3.099,"2019-06-26 10:01:00",1561543260,7.434979,46.952871,581," 2019-06-26 10:01:00",2019-06-26 12:01:00,NA,NA,NA,NA
107,2019,177,1001,10,30.01,48.63,443,18.23,11.7,3.099,"2019-06-26 10:01:10",1561543270,7.434979,46.952871,581," 2019-06-26 10:01:10",2019-06-26 12:01:10,NA,NA,NA,NA
107,2019,177,1001,20,30.07,49.06,444.9,18.51,11.73,3.099,"2019-06-26 10:01:20",1561543280,7.434979,46.952871,581," 2019-06-26 10:01:20",2019-06-26 12:01:20,NA,NA,NA,NA
107,2019,177,1001,30.13,30.12,47.87,441.3,18.2,11.7,3.099,"2019-06-26 10:01:30",1561543290,7.434979,46.952871,581," 2019-06-26 10:01:30",2019-06-26 12:01:30,NA,NA,NA,NA
107,2019,177,1001,40,30.17,47.75,442.6,18.24,11.74,3.099,"2019-06-26 10:01:40",1561543300,7.434979,46.952871,581," 2019-06-26 10:01:40",2019-06-26 12:01:40,NA,NA,NA,NA
107,2019,177,1001,50,30.25,47.39,452.6,18.24,11.69,3.099,"2019-06-26 10:01:50",1561543310,7.434979,46.952871,581," 2019-06-26 10:01:50",2019-06-26 12:01:50,NA,NA,NA,NA
107,2019,177,1002,NA,30.27,46.72,439.4,18.12,11.74,3.099,"2019-06-26 10:02:00",1561543320,7.434979,46.952871,581," 2019-06-26 10:02:00",2019-06-26 12:02:00,NA,NA,NA,NA
107,2019,177,1002,10,30.29,46.1,439.6,17.97,11.68,3.099,"2019-06-26 10:02:10",1561543330,7.434979,46.952871,581," 2019-06-26 10:02:10",2019-06-26 12:02:10,NA,NA,NA,NA
107,2019,177,1002,20,30.27,45.85,438.8,17.86,11.74,3.099,"2019-06-26 10:02:20",1561543340,7.434979,46.952871,581," 2019-06-26 10:02:20",2019-06-26 12:02:20,NA,NA,NA,NA
107,2019,177,1002,30,30.27,45.77,438.4,17.76,11.72,3.099,"2019-06-26 10:02:30",1561543350,7.434979,46.952871,581," 2019-06-26 10:02:30",2019-06-26 12:02:30,NA,NA,NA,NA
107,2019,177,1002,40,30.27,46.28,439.5,17.89,11.68,3.099,"2019-06-26 10:02:40",1561543360,7.434979,46.952871,581," 2019-06-26 10:02:40",2019-06-26 12:02:40,NA,NA,NA,NA
107,2019,177,1002,50.13,30.27,46.87,441.1,18.06,11.73,3.099,"2019-06-26 10:02:50",1561543370,7.434979,46.952871,581," 2019-06-26 10:02:50",2019-06-26 12:02:50,NA,NA,NA,NA
107,2019,177,1003,NA,30.28,47.05,440.7,18.15,11.68,3.099,"2019-06-26 10:03:00",1561543380,7.434979,46.952871,581," 2019-06-26 10:03:00",2019-06-26 12:03:00,NA,NA,NA,NA
107,2019,177,1003,10,30.33,46.95,446,18.14,11.72,3.099,"2019-06-26 10:03:10",1561543390,7.434979,46.952871,581," 2019-06-26 10:03:10",2019-06-26 12:03:10,NA,NA,NA,NA
107,2019,177,1003,20,30.33,46.89,444.6,18.13,11.69,3.099,"2019-06-26 10:03:20",1561543400,7.434979,46.952871,581," 2019-06-26 10:03:20",2019-06-26 12:03:20,NA,NA,NA,NA
107,2019,177,1003,30,30.32,46.68,445.6,18.07,11.72,3.099,"2019-06-26 10:03:30",1561543410,7.434979,46.952871,581," 2019-06-26 10:03:30",2019-06-26 12:03:30,NA,NA,NA,NA
107,2019,177,1004,10,30.27,48.11,491.2,18.31,11.72,3.099,"2019-06-26 10:04:10",1561543450,7.434979,46.952871,581," 2019-06-26 10:04:10",2019-06-26 12:04:10,NA,NA,NA,NA
107,2019,177,1004,20,30.27,48.12,455.2,18.28,11.68,3.099,"2019-06-26 10:04:20",1561543460,7.434979,46.952871,581," 2019-06-26 10:04:20",2019-06-26 12:04:20,NA,NA,NA,NA
107,2019,177,1004,30,30.27,47.63,472.3,18.25,11.72,3.099,"2019-06-26 10:04:30",1561543470,7.434979,46.952871,581," 2019-06-26 10:04:30",2019-06-26 12:04:30,NA,NA,NA,NA
107,2019,177,1004,40,30.27,46.77,461.5,18.11,11.72,3.099,"2019-06-26 10:04:40",1561543480,7.434979,46.952871,581," 2019-06-26 10:04:40",2019-06-26 12:04:40,NA,NA,NA,NA
107,2019,177,1004,50,30.27,46.85,458.3,18.06,11.69,3.099,"2019-06-26 10:04:50",1561543490,7.434979,46.952871,581," 2019-06-26 10:04:50",2019-06-26 12:04:50,NA,NA,NA,NA
107,2019,177,1005,NA,30.27,47.35,478.7,18.21,11.72,3.099,"2019-06-26 10:05:00",1561543500,7.434979,46.952871,581," 2019-06-26 10:05:00",2019-06-26 12:05:00,NA,NA,NA,NA
107,2019,177,1005,10,30.27,47.58,474.7,18.21,11.68,3.099,"2019-06-26 10:05:10",1561543510,7.434979,46.952871,581," 2019-06-26 10:05:10",2019-06-26 12:05:10,NA,NA,NA,NA
107,2019,177,1005,20,30.26,47.49,458.9,18.16,11.72,3.099,"2019-06-26 10:05:20",1561543520,7.434979,46.952871,581," 2019-06-26 10:05:20",2019-06-26 12:05:20,NA,NA,NA,NA
107,2019,177,1005,30.13,30.25,47.38,457.4,18.06,11.68,3.099,"2019-06-26 10:05:30",1561543530,7.434979,46.952871,581," 2019-06-26 10:05:30",2019-06-26 12:05:30,NA,NA,NA,NA
107,2019,177,1005,40,30.24,47.33,456,18.02,11.71,3.099,"2019-06-26 10:05:40",1561543540,7.434979,46.952871,581," 2019-06-26 10:05:40",2019-06-26 12:05:40,NA,NA,NA,NA
107,2019,177,1007,40,30.12,47.27,294.6,-0.309,12.82,3.099,"2019-06-26 10:07:40",1561543660,7.434979,46.952871,581," 2019-06-26 10:07:40",2019-06-26 12:07:40,NA,NA,NA,NA
107,2019,177,1007,50,30.12,47.28,293.7,-0.449,12.88,3.099,"2019-06-26 10:07:50",1561543670,7.434979,46.952871,581," 2019-06-26 10:07:50",2019-06-26 12:07:50,NA,NA,NA,NA
107,2019,177,1008,NA,30.15,47.38,293,-0.589,12.86,3.099,"2019-06-26 10:08:00",1561543680,7.434979,46.952871,581," 2019-06-26 10:08:00",2019-06-26 12:08:00,NA,NA,NA,NA
107,2019,177,1008,10,30.18,47.57,292.5,-0.717,12.88,3.099,"2019-06-26 10:08:10",1561543690,7.434979,46.952871,581," 2019-06-26 10:08:10",2019-06-26 12:08:10,NA,NA,NA,NA
107,2019,177,1013,50,-28.55,7.84,674.6,11.97,11.34,3.1,"2019-06-26 10:13:50",1561544030,7.434979,46.952871,581," 2019-06-26 10:13:50",2019-06-26 12:13:50,NA,NA,NA,NA
107,2019,177,1014,NA,-55.05,-20.89,690.2,14.45,11.41,3.1,"2019-06-26 10:14:00",1561544040,7.434979,46.952871,581," 2019-06-26 10:14:00",2019-06-26 12:14:00,NA,NA,NA,NA
107,2019,177,1019,NA,-41.47,-4.517,904,9.59,11.6,3.099,"2019-06-26 10:19:00",1561544340,7.434979,46.952871,581," 2019-06-26 10:19:00",2019-06-26 12:19:00,NA,NA,NA,NA
107,2019,177,1019,10,-62.76,-28.11,765,13.01,11.56,3.099,"2019-06-26 10:19:10",1561544350,7.434979,46.952871,581," 2019-06-26 10:19:10",2019-06-26 12:19:10,NA,NA,NA,NA
107,2019,177,1019,20,-74.7,-40.08,576.2,15.2,11.55,3.099,"2019-06-26 10:19:20",1561544360,7.434979,46.952871,581," 2019-06-26 10:19:20",2019-06-26 12:19:20,NA,NA,NA,NA
107,2019,177,1019,30,-78,-42.53,589.1,15.32,11.55,3.099,"2019-06-26 10:19:30",1561544370,7.434979,46.952871,581," 2019-06-26 10:19:30",2019-06-26 12:19:30,NA,NA,NA,NA
107,2019,177,1019,40,-79.9,-45.05,572.5,15.35,11.53,3.099,"2019-06-26 10:19:40",1561544380,7.434979,46.952871,581," 2019-06-26 10:19:40",2019-06-26 12:19:40,NA,NA,NA,NA
107,2019,177,1019,50,-80.4,-45.57,572.9,15.34,11.58,3.099,"2019-06-26 10:19:50",1561544390,7.434979,46.952871,581," 2019-06-26 10:19:50",2019-06-26 12:19:50,NA,NA,NA,NA
107,2019,177,1020,NA,-80.6,-45.73,576.5,15.29,11.52,3.099,"2019-06-26 10:20:00",1561544400,7.434979,46.952871,581," 2019-06-26 10:20:00",2019-06-26 12:20:00,NA,NA,NA,NA
107,2019,177,1020,10,-80.6,-45.76,575,15.3,11.57,3.099,"2019-06-26 10:20:10",1561544410,7.434979,46.952871,581," 2019-06-26 10:20:10",2019-06-26 12:20:10,NA,NA,NA,NA
107,2019,177,1020,40,-80.7,-45.76,576.8,15.29,11.63,3.099,"2019-06-26 10:20:40",1561544440,7.434979,46.952871,581," 2019-06-26 10:20:40",2019-06-26 12:20:40,NA,NA,NA,NA
107,2019,177,1020,50,-80.7,-45.74,565.3,15.67,11.72,3.099,"2019-06-26 10:20:50",1561544450,7.434979,46.952871,581," 2019-06-26 10:20:50",2019-06-26 12:20:50,NA,NA,NA,NA
107,2019,177,1021,NA,-80.7,-45.74,560.8,15.75,11.74,3.099,"2019-06-26 10:21:00",1561544460,7.434979,46.952871,581," 2019-06-26 10:21:00",2019-06-26 12:21:00,NA,NA,NA,NA
107,2019,177,1021,10,-80.7,-45.7,561.5,15.77,11.79,3.099,"2019-06-26 10:21:10",1561544470,7.434979,46.952871,581," 2019-06-26 10:21:10",2019-06-26 12:21:10,NA,NA,NA,NA
107,2019,177,1021,20,-80.7,-45.69,577.3,15.67,11.79,3.099,"2019-06-26 10:21:20",1561544480,7.434979,46.952871,581," 2019-06-26 10:21:20",2019-06-26 12:21:20,NA,NA,NA,NA
107,2019,177,1021,30,-80.7,-45.72,583.1,15.58,11.82,3.099,"2019-06-26 10:21:30",1561544490,7.434979,46.952871,581," 2019-06-26 10:21:30",2019-06-26 12:21:30,NA,NA,NA,NA
107,2019,177,1021,40,-80.7,-45.7,590.8,15.39,11.83,3.099,"2019-06-26 10:21:40",1561544500,7.434979,46.952871,581," 2019-06-26 10:21:40",2019-06-26 12:21:40,NA,NA,NA,NA
107,2019,177,1023,20,-80.8,-45.7,623.8,15.17,11.81,3.099,"2019-06-26 10:23:20",1561544600,7.434979,46.952871,581," 2019-06-26 10:23:20",2019-06-26 12:23:20,NA,NA,NA,NA
107,2019,177,1023,30,-80.8,-45.71,630.6,15.17,11.81,3.099,"2019-06-26 10:23:30",1561544610,7.434979,46.952871,581," 2019-06-26 10:23:30",2019-06-26 12:23:30,NA,NA,NA,NA
107,2019,177,1023,40,-80.8,-45.71,631.4,15.16,11.77,3.099,"2019-06-26 10:23:40",1561544620,7.434979,46.952871,581," 2019-06-26 10:23:40",2019-06-26 12:23:40,NA,NA,NA,NA
107,2019,177,1023,50,-80.8,-45.71,633.4,15.13,11.82,3.099,"2019-06-26 10:23:50",1561544630,7.434979,46.952871,581," 2019-06-26 10:23:50",2019-06-26 12:23:50,NA,NA,NA,NA
107,2019,177,1024,NA,-80.8,-45.71,635.9,15.11,11.77,3.099,"2019-06-26 10:24:00",1561544640,7.434979,46.952871,581," 2019-06-26 10:24:00",2019-06-26 12:24:00,NA,NA,NA,NA
107,2019,177,1024,10,-80.8,-45.69,638.1,15.12,11.82,3.099,"2019-06-26 10:24:10",1561544650,7.434979,46.952871,581," 2019-06-26 10:24:10",2019-06-26 12:24:10,NA,NA,NA,NA
107,2019,177,1024,20,-80.8,-45.64,638.2,15.12,11.79,3.099,"2019-06-26 10:24:20",1561544660,7.434979,46.952871,581," 2019-06-26 10:24:20",2019-06-26 12:24:20,NA,NA,NA,NA
107,2019,177,1024,30,-80.4,-45.17,639.5,15.07,11.8,3.099,"2019-06-26 10:24:30",1561544670,7.434979,46.952871,581," 2019-06-26 10:24:30",2019-06-26 12:24:30,NA,NA,NA,NA
107,2019,177,1024,40,-80.5,-45.28,643.4,15.12,11.79,3.099,"2019-06-26 10:24:40",1561544680,7.434979,46.952871,581," 2019-06-26 10:24:40",2019-06-26 12:24:40,NA,NA,NA,NA
107,2019,177,1024,50,-80.7,-45.59,641.8,15.19,11.79,3.099,"2019-06-26 10:24:50",1561544690,7.434979,46.952871,581," 2019-06-26 10:24:50",2019-06-26 12:24:50,NA,NA,NA,NA
107,2019,177,1025,NA,-80.8,-45.7,647.1,15.14,11.79,3.099,"2019-06-26 10:25:00",1561544700,7.434979,46.952871,581," 2019-06-26 10:25:00",2019-06-26 12:25:00,NA,NA,NA,NA
107,2019,177,1025,10,-80.9,-45.73,648,15.15,11.81,3.099,"2019-06-26 10:25:10",1561544710,7.434979,46.952871,581," 2019-06-26 10:25:10",2019-06-26 12:25:10,NA,NA,NA,NA
107,2019,177,1025,20,-80.9,-45.76,643.2,15.17,11.79,3.099,"2019-06-26 10:25:20",1561544720,7.434979,46.952871,581," 2019-06-26 10:25:20",2019-06-26 12:25:20,NA,NA,NA,NA
107,2019,177,1025,30,-80.9,-45.75,633.1,15.26,11.81,3.099,"2019-06-26 10:25:30",1561544730,7.434979,46.952871,581," 2019-06-26 10:25:30",2019-06-26 12:25:30,NA,NA,NA,NA
107,2019,177,1025,40,-80.9,-45.76,641.9,15.2,11.79,3.099,"2019-06-26 10:25:40",1561544740,7.434979,46.952871,581," 2019-06-26 10:25:40",2019-06-26 12:25:40,NA,NA,NA,NA
107,2019,177,1025,50,-80.9,-45.77,646,15.22,11.79,3.099,"2019-06-26 10:25:50",1561544750,7.434979,46.952871,581," 2019-06-26 10:25:50",2019-06-26 12:25:50,NA,NA,NA,NA
107,2019,177,1026,NA,-80.9,-45.77,648.8,15.19,11.81,3.099,"2019-06-26 10:26:00",1561544760,7.434979,46.952871,581," 2019-06-26 10:26:00",2019-06-26 12:26:00,NA,NA,NA,NA
107,2019,177,1026,10,-80.9,-45.77,658.1,15.18,11.79,3.099,"2019-06-26 10:26:10",1561544770,7.434979,46.952871,581," 2019-06-26 10:26:10",2019-06-26 12:26:10,NA,NA,NA,NA
107,2019,177,1026,20,-81,-45.79,658.9,15.18,11.81,3.099,"2019-06-26 10:26:20",1561544780,7.434979,46.952871,581," 2019-06-26 10:26:20",2019-06-26 12:26:20,NA,NA,NA,NA
107,2019,177,1026,30,-81,-45.77,667.2,15.17,11.78,3.099,"2019-06-26 10:26:30",1561544790,7.434979,46.952871,581," 2019-06-26 10:26:30",2019-06-26 12:26:30,NA,NA,NA,NA
107,2019,177,1026,40,-81,-45.77,668.3,15.2,11.8,3.099,"2019-06-26 10:26:40",1561544800,7.434979,46.952871,581," 2019-06-26 10:26:40",2019-06-26 12:26:40,NA,NA,NA,NA
107,2019,177,1026,50,-81,-45.79,671.3,15.2,11.77,3.099,"2019-06-26 10:26:50",1561544810,7.434979,46.952871,581," 2019-06-26 10:26:50",2019-06-26 12:26:50,NA,NA,NA,NA
107,2019,177,1027,NA,-80.9,-45.78,672.3,15.22,11.82,3.099,"2019-06-26 10:27:00",1561544820,7.434979,46.952871,581," 2019-06-26 10:27:00",2019-06-26 12:27:00,NA,NA,NA,NA
107,2019,177,1027,40,-81,-45.83,666.7,15.26,11.81,3.099,"2019-06-26 10:27:40",1561544860,7.434979,46.952871,581," 2019-06-26 10:27:40",2019-06-26 12:27:40,NA,NA,NA,NA
107,2019,177,1027,50,-81,-45.83,680.9,15.2,11.82,3.099,"2019-06-26 10:27:50",1561544870,7.434979,46.952871,581," 2019-06-26 10:27:50",2019-06-26 12:27:50,NA,NA,NA,NA
107,2019,177,1028,NA,-81,-45.86,681.5,15.21,11.77,3.099,"2019-06-26 10:28:00",1561544880,7.434979,46.952871,581," 2019-06-26 10:28:00",2019-06-26 12:28:00,NA,NA,NA,NA
107,2019,177,1028,10,-81,-45.86,693.6,15.16,11.81,3.099,"2019-06-26 10:28:10",1561544890,7.434979,46.952871,581," 2019-06-26 10:28:10",2019-06-26 12:28:10,NA,NA,NA,NA
107,2019,177,1028,20,-81,-45.88,692,15.19,11.79,3.099,"2019-06-26 10:28:20",1561544900,7.434979,46.952871,581," 2019-06-26 10:28:20",2019-06-26 12:28:20,NA,NA,NA,NA
107,2019,177,1028,30,-81,-45.86,689.5,15.22,11.82,3.099,"2019-06-26 10:28:30",1561544910,7.434979,46.952871,581," 2019-06-26 10:28:30",2019-06-26 12:28:30,NA,NA,NA,NA
107,2019,177,1028,40,-81,-45.88,690.7,15.25,11.78,3.099,"2019-06-26 10:28:40",1561544920,7.434979,46.952871,581," 2019-06-26 10:28:40",2019-06-26 12:28:40,NA,NA,NA,NA
107,2019,177,1030,NA,-81.1,-45.93,698.7,15.27,11.8,3.099,"2019-06-26 10:30:00",1561545000,7.434979,46.952871,581," 2019-06-26 10:30:00",2019-06-26 12:30:00,NA,NA,NA,NA
107,2019,177,1030,10,-81.1,-45.95,694,15.31,11.77,3.099,"2019-06-26 10:30:10",1561545010,7.434979,46.952871,581," 2019-06-26 10:30:10",2019-06-26 12:30:10,NA,NA,NA,NA
107,2019,177,1030,20,-81.1,-45.93,702,15.28,11.81,3.099,"2019-06-26 10:30:20",1561545020,7.434979,46.952871,581," 2019-06-26 10:30:20",2019-06-26 12:30:20,NA,NA,NA,NA
107,2019,177,1030,30,-81.1,-45.95,702,15.25,11.76,3.099,"2019-06-26 10:30:30",1561545030,7.434979,46.952871,581," 2019-06-26 10:30:30",2019-06-26 12:30:30,NA,NA,NA,NA
107,2019,177,1030,40,-81.1,-45.94,697.5,15.29,11.81,3.099,"2019-06-26 10:30:40",1561545040,7.434979,46.952871,581," 2019-06-26 10:30:40",2019-06-26 12:30:40,NA,NA,NA,NA
107,2019,177,1030,50,-81.1,-45.96,699.6,15.35,11.78,3.099,"2019-06-26 10:30:50",1561545050,7.434979,46.952871,581," 2019-06-26 10:30:50",2019-06-26 12:30:50,NA,NA,NA,NA
107,2019,177,1031,NA,-81.1,-45.97,706,15.3,11.81,3.099,"2019-06-26 10:31:00",1561545060,7.434979,46.952871,581," 2019-06-26 10:31:00",2019-06-26 12:31:00,NA,NA,NA,NA
107,2019,177,1031,30,-81.2,-46,706,15.33,11.78,3.099,"2019-06-26 10:31:30",1561545090,7.434979,46.952871,581," 2019-06-26 10:31:30",2019-06-26 12:31:30,NA,NA,NA,NA
107,2019,177,1031,40,-81.2,-46,709,15.33,11.81,3.099,"2019-06-26 10:31:40",1561545100,7.434979,46.952871,581," 2019-06-26 10:31:40",2019-06-26 12:31:40,NA,NA,NA,NA
107,2019,177,1031,50,-81.2,-46.04,716,15.33,11.78,3.099,"2019-06-26 10:31:50",1561545110,7.434979,46.952871,581," 2019-06-26 10:31:50",2019-06-26 12:31:50,NA,NA,NA,NA
107,2019,177,1032,NA,-81.2,-46.04,717,15.27,11.78,3.099,"2019-06-26 10:32:00",1561545120,7.434979,46.952871,581," 2019-06-26 10:32:00",2019-06-26 12:32:00,NA,NA,NA,NA
107,2019,177,1032,10,-81.2,-46.02,719,15.23,11.8,3.099,"2019-06-26 10:32:10",1561545130,7.434979,46.952871,581," 2019-06-26 10:32:10",2019-06-26 12:32:10,NA,NA,NA,NA
107,2019,177,1032,20,-81.2,-46.04,718,15.28,11.79,3.099,"2019-06-26 10:32:20",1561545140,7.434979,46.952871,581," 2019-06-26 10:32:20",2019-06-26 12:32:20,NA,NA,NA,NA
107,2019,177,1032,30,-81.2,-46.05,724,15.18,11.8,3.099,"2019-06-26 10:32:30",1561545150,7.434979,46.952871,581," 2019-06-26 10:32:30",2019-06-26 12:32:30,NA,NA,NA,NA
107,2019,177,1032,40,-81.1,-46,727,15.17,11.79,3.099,"2019-06-26 10:32:40",1561545160,7.434979,46.952871,581," 2019-06-26 10:32:40",2019-06-26 12:32:40,NA,NA,NA,NA
107,2019,177,1032,50,-81.3,-46.13,729,15.29,11.8,3.099,"2019-06-26 10:32:50",1561545170,7.434979,46.952871,581," 2019-06-26 10:32:50",2019-06-26 12:32:50,NA,NA,NA,NA
107,2019,177,1033,NA,-80.7,-45.81,724,15.34,11.78,3.099,"2019-06-26 10:33:00",1561545180,7.434979,46.952871,581," 2019-06-26 10:33:00",2019-06-26 12:33:00,NA,NA,NA,NA
107,2019,177,1033,10,-82.5,-47.58,717,15.33,11.81,3.099,"2019-06-26 10:33:10",1561545190,7.434979,46.952871,581," 2019-06-26 10:33:10",2019-06-26 12:33:10,NA,NA,NA,NA
107,2019,177,1033,20,-84.7,-49.87,709,15.32,11.79,3.099,"2019-06-26 10:33:20",1561545200,7.434979,46.952871,581," 2019-06-26 10:33:20",2019-06-26 12:33:20,NA,NA,NA,NA
107,2019,177,1033,30,-82.2,-47.12,708,15.31,11.8,3.099,"2019-06-26 10:33:30",1561545210,7.434979,46.952871,581," 2019-06-26 10:33:30",2019-06-26 12:33:30,NA,NA,NA,NA
107,2019,177,1050,20,-30.6,6.324,312.1,NA,12.92,3.101,"2019-06-26 10:50:20",1561546220,7.434979,46.952871,581," 2019-06-26 10:50:20",2019-06-26 12:50:20,NA,NA,NA,NA
107,2019,177,1050,30,-56.11,-21.68,1100,9.56,12.79,3.101,"2019-06-26 10:50:30",1561546230,7.434979,46.952871,581," 2019-06-26 10:50:30",2019-06-26 12:50:30,NA,NA,NA,NA
107,2019,177,1050,40,-76.4,-42.41,714,14.56,12.74,3.101,"2019-06-26 10:50:40",1561546240,7.434979,46.952871,581," 2019-06-26 10:50:40",2019-06-26 12:50:40,NA,NA,NA,NA
107,2019,177,1050,50,-80.5,-46.37,712,15.12,12.7,3.101,"2019-06-26 10:50:50",1561546250,7.434979,46.952871,581," 2019-06-26 10:50:50",2019-06-26 12:50:50,NA,NA,NA,NA
107,2019,177,1111,10,-32.54,3.631,541.4,NA,12.86,3.1,"2019-06-26 11:11:10",1561547470,7.434979,46.952871,581," 2019-06-26 11:11:10",2019-06-26 13:11:10,NA,NA,NA,NA
107,2019,177,1111,20,-58.9,-24.91,917,13.32,12.75,3.1,"2019-06-26 11:11:20",1561547480,7.434979,46.952871,581," 2019-06-26 11:11:20",2019-06-26 13:11:20,NA,NA,NA,NA
107,2019,177,1111,30,-74,-40.7,570.5,16.98,12.71,3.1,"2019-06-26 11:11:30",1561547490,7.434979,46.952871,581," 2019-06-26 11:11:30",2019-06-26 13:11:30,NA,NA,NA,NA
107,2019,177,1111,40,-79.7,-45.82,579.5,17.36,12.67,3.1,"2019-06-26 11:11:40",1561547500,7.434979,46.952871,581," 2019-06-26 11:11:40",2019-06-26 13:11:40,NA,NA,NA,NA
107,2019,177,1111,50,-81.5,-47.25,583.5,17.44,12.67,3.1,"2019-06-26 11:11:50",1561547510,7.434979,46.952871,581," 2019-06-26 11:11:50",2019-06-26 13:11:50,NA,NA,NA,NA
107,2019,177,1112,NA,-82,-47.07,508.6,17.74,12.65,3.1,"2019-06-26 11:12:00",1561547520,7.434979,46.952871,581," 2019-06-26 11:12:00",2019-06-26 13:12:00,NA,NA,NA,NA
107,2019,177,1112,10,-82.1,-47.12,498.3,17.99,12.67,3.1,"2019-06-26 11:12:10",1561547530,7.434979,46.952871,581," 2019-06-26 11:12:10",2019-06-26 13:12:10,NA,NA,NA,NA
107,2019,177,1112,20,-82.1,-47.39,501.9,18.1,12.65,3.1,"2019-06-26 11:12:20",1561547540,7.434979,46.952871,581," 2019-06-26 11:12:20",2019-06-26 13:12:20,NA,NA,NA,NA
