"ID","Year","DOY","HHMM","Seconds","Temp.degC","RelHum.percent","CO2.ppm","H2O.degC","Tdew.","Tfrost.","TIMESTAMP","TNUM","X","Y","Z","dateAndTime","TIMESTAMP_CEST","Equal_Temp_Flag","NbrofSats_Flag","Implausible_Flag","Route_Flag","log_dist_mean","log_dist","log_dist_name","log_temp_weighted_mean","log_temp","log_number_of_log","log_temp_difference","log_dist_mean.1","log_dist.1","log_dist_name.1","log_temp_weighted_mean.1","log_temp.1","log_number_of_log.1","log_temp_difference.1","log_temp_night_weighted_mean","delta_T_log","bicycle_T_diurnal_corrected","delta_T_log_interpolated","bicycle_T_diurnal_corr_interpolated"
107,2019,177,2203,20,23.85,74.9,508.1,18.31,12.81,3.101,"2019-06-26 22:03:20",1561586600,7.436381,46.96345,583,2019-06-26 22:03:20,"2019-06-27 00:03:20",NA,NA,NA,NA,80.1353835278128,"80.1353835278128","V1",25.805,"25.805",1,1.955,197.687452074912,"230.267734594526, 282.659238102397, 80.1353835278128","Log_41,Log_82,Log_83",25.3636723409463,"24.448, 24.931, 25.805",3,1.51367234094628,NA,NA,NA,NA,NA
107,2019,177,2203,30,23.73,76.4,524.8,18.35,12.79,3.101,"2019-06-26 22:03:30",1561586610,7.436611,46.96384,583,2019-06-26 22:03:30,"2019-06-27 00:03:30",NA,NA,NA,NA,125.26661138972,"185.554026894801, 64.9791958846399","Log_41,Log_83",25.4530436093975,"24.448, 25.805",2,1.72304360939753,179.063779255876,"185.554026894801, 286.658114988188, 64.9791958846399","Log_41,Log_82,Log_83",25.3779986743718,"24.448, 24.931, 25.805",3,1.64799867437182,21.5,3.9530436093975,19.7769563906025,NA,19.7769563906025
107,2019,177,2203,40,23.65,77.6,549.8,18.46,12.79,3.101,"2019-06-26 22:03:40",1561586620,7.436838,46.96422,584,2019-06-26 22:03:40,"2019-06-27 00:03:40",NA,NA,NA,NA,111.289351240511,"143.086319968393, 79.4923825126282","Log_41,Log_83",25.3203572113269,"24.448, 25.805",2,1.67035721132693,173.354253558146,"143.086319968393, 297.484058193416, 79.4923825126282","Log_41,Log_82,Log_83",25.2632780058172,"24.448, 24.931, 25.805",3,1.61327800581717,21.5,3.8203572113269,19.8296427886731,NA,19.8296427886731
107,2019,177,2203,50.13,23.64,78.5,588.2,18.58,12.8,3.101,"2019-06-26 22:03:50",1561586630,7.436953,46.96458,584,2019-06-26 22:03:50,"2019-06-27 00:03:50",NA,NA,NA,NA,107.794159710727,"111.774905585384, 103.81341383607","Log_41,Log_83",25.1515564231235,"24.448, 25.805",2,1.5115564231235,178.109905770483,"111.774905585384, 318.741397889996, 103.81341383607","Log_41,Log_82,Log_83",25.1196931604986,"24.448, 24.931, 25.805",3,1.4796931604986,21.5,3.6515564231235,19.9884435768765,NA,19.9884435768765
107,2019,177,2204,NA,23.64,78.7,570.9,18.67,12.79,3.101,"2019-06-26 22:04:00",1561586640,7.437086,46.96491,584,2019-06-26 22:04:00,"2019-06-27 00:04:00",NA,NA,NA,NA,111.53316480797,"88.1119387467531, 134.954390869186","Log_41,Log_83",24.98401949288,"24.448, 25.805",2,1.34401949288002,187.725278411576,"88.1119387467531, 340.109505618789, 134.954390869186","Log_41,Log_82,Log_83",24.9768354275665,"24.448, 24.931, 25.805",3,1.33683542756652,21.5,3.48401949288,20.15598050712,NA,20.15598050712
107,2019,177,2204,10,23.64,77.8,544.7,18.55,12.79,3.101,"2019-06-26 22:04:10",1561586650,7.437216,46.9652,586,2019-06-26 22:04:10,"2019-06-27 00:04:10",NA,NA,NA,NA,120.918818624019,"76.46129590149, 165.376341346547","Log_41,Log_83",24.8770398290317,"24.448, 25.805",2,1.23703982903168,200.816496957625,"76.46129590149, 360.611853624837, 165.376341346547","Log_41,Log_82,Log_83",24.8838729814772,"24.448, 24.931, 25.805",3,1.2438729814772,21.5,3.3770398290317,20.2629601709683,NA,20.2629601709683
107,2019,177,2204,20,23.68,76.2,497.3,18.3,12.79,3.101,"2019-06-26 22:04:20",1561586660,7.437323,46.96554,586,2019-06-26 22:04:20,"2019-06-27 00:04:20",NA,NA,NA,NA,83.3644502608884,"83.3644502608884","V1",24.448,"24.448",1,0.768000000000001,224.148505082335,"83.3644502608884, 388.693543670313, 200.387521315804","Log_41,Log_82,Log_83",24.8577693215015,"24.448, 24.931, 25.805",3,1.17776932150151,NA,NA,NA,3.38368676626319,20.2963132337368
107,2019,177,2204,30,23.73,75,514.6,18.15,12.79,3.101,"2019-06-26 22:04:30",1561586670,7.437399,46.96584,584,2019-06-26 22:04:30,"2019-06-27 00:04:30",NA,NA,NA,NA,102.845426074414,"102.845426074414","V1",24.448,"24.448",1,0.718,249.955582812251,"102.845426074414, 415.507417923565, 231.513904438773","Log_41,Log_82,Log_83",24.8749969892452,"24.448, 24.931, 25.805",3,1.14499698924523,NA,NA,NA,3.38949317412406,20.3405068258759
107,2019,177,2204,40,23.81,75.3,552.8,18.32,12.79,3.101,"2019-06-26 22:04:40",1561586680,7.437495,46.96613,580,2019-06-26 22:04:40,"2019-06-27 00:04:40",NA,NA,NA,NA,126.77713256894,"126.77713256894","V1",24.448,"24.448",1,0.638000000000002,277.168069140056,"126.77713256894, 441.655676086209, 263.07139876502","Log_41,Log_82,Log_83",24.896058957703,"24.448, 24.931, 25.805",3,1.08605895770297,NA,NA,NA,3.39515855674523,20.4148414432548
107,2019,177,2204,50,23.86,74.7,533.6,18.25,12.8,3.101,"2019-06-26 22:04:50",1561586690,7.437612,46.96627,580.3333,2019-06-26 22:04:50,"2019-06-27 00:04:50",NA,NA,NA,NA,137.801254249114,"137.801254249114","V1",24.448,"24.448",1,0.588000000000001,290.459679869128,"137.801254249114, 452.577090148653, 281.000695209618","Log_41,Log_82,Log_83",24.900694271806,"24.448, 24.931, 25.805",3,1.04069427180604,NA,NA,NA,3.39810958639751,20.4618904136025
107,2019,177,2205,NA,23.91,74,500.3,18.21,12.79,3.101,"2019-06-26 22:05:00",1561586700,7.438069,46.96635,581,2019-06-26 22:05:00,"2019-06-27 00:05:00",NA,NA,NA,NA,139.376416619909,"139.376416619909","V1",24.448,"24.448",1,0.538,298.49259741909,"139.376416619909, 449.332925533603, 306.768450103759","Log_41,Log_82,Log_83",24.8823131749888,"24.448, 24.931, 25.805",3,0.972313174988848,NA,NA,NA,3.40170133152615,20.5082986684738
107,2019,177,2205,10,23.95,73.1,499,18.12,12.8,3.101,"2019-06-26 22:05:10",1561586710,7.438746,46.96646,579,2019-06-26 22:05:10,"2019-06-27 00:05:10",NA,NA,NA,NA,156.597703323783,"156.597703323783","V1",24.158,"24.158",1,0.207999999999998,361.114231652447,"156.597703323783, 491.481641227056, 448.850738808674, 347.526843250275","Log_41,Log_70,Log_82,Log_83",24.9202709976631,"24.158, 26.292, 24.835, 25.708",4,0.970270997663061,NA,NA,NA,3.40836380552505,20.5416361944749
